,match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
8935,12329153,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,True,False,False,0,2
8936,12329154,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,False,True,True,0,2
8937,12329155,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,False,True,True,0,2
8938,12329156,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,False,True,True,True,0,2
8939,12329157,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,False,False,True,0,2
8940,12329158,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,13,Red clay,,False,True,False,False,0,2
8941,12329159,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,False,True,False,0,2
8942,12329160,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,14,Red clay,,False,False,True,True,0,2
8943,12329161,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,True,True,False,True,0,2
8944,12329162,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,True,False,True,0,2
8945,12329163,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,True,True,True,False,0,2
8946,12329165,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,False,True,False,0,2
8947,12329310,130334,"Villach, Singles Main, W-ITF-AUT-02A",villach-singles-main-w-itf-aut-02a,,ITF Women,itf-women,26,Red clay,,True,True,False,True,0,2
8948,12329318,130334,"Villach, Singles Main, W-ITF-AUT-02A",villach-singles-main-w-itf-aut-02a,,ITF Women,itf-women,25,Red clay,,False,False,True,False,0,2
8949,12329321,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,32,Hardcourt outdoor,,True,True,True,True,0,2
8950,12329324,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,32,Hardcourt outdoor,,True,True,True,True,0,2
8951,12329327,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,False,True,0,2
8952,12329334,130336,"Reggio Emilia, Singles Main, M-ITF-ITA-08A",reggio-emilia-singles-main-m-itf-ita-08a,,ITF Men,itf-men,33,Red clay,,True,True,True,False,0,2
8953,12329335,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,False,True,0,2
8954,12329336,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,False,True,True,False,0,2
8955,12329337,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,False,True,True,True,0,2
8956,12330156,130088,"Turin, Italy",turin-italy,,Challenger,challenger,320,Red clay,,False,False,False,True,0,2
8957,12330157,130088,"Turin, Italy",turin-italy,,Challenger,challenger,316,Red clay,,True,True,False,True,0,2
8958,12330489,130092,"Parma, Italy",parma-italy,,Challenger Women,challenger-women,157,Red clay,125,True,True,True,True,0,2
8959,12330565,130352,"Bordeaux, France, Qualifying",bordeaux-france-qualifying,,Challenger,challenger,392,Red clay,,False,False,False,False,0,2
8960,12330606,130352,"Bordeaux, France, Qualifying",bordeaux-france-qualifying,,Challenger,challenger,392,Red clay,,False,False,True,True,0,2
8961,12330713,130336,"Reggio Emilia, Singles Main, M-ITF-ITA-08A",reggio-emilia-singles-main-m-itf-ita-08a,,ITF Men,itf-men,33,Red clay,,False,True,False,True,0,2
8962,12330715,130336,"Reggio Emilia, Singles Main, M-ITF-ITA-08A",reggio-emilia-singles-main-m-itf-ita-08a,,ITF Men,itf-men,33,Red clay,,True,False,True,True,0,2
8963,12330719,130352,"Bordeaux, France, Qualifying",bordeaux-france-qualifying,,Challenger,challenger,392,Red clay,,True,False,True,False,0,2
8964,12330734,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,True,True,False,False,0,2
8965,12330735,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,True,True,True,False,0,2
8966,12330736,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,False,False,False,True,0,2
8967,12330741,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,False,False,False,True,0,2
8968,12330742,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,37,Red clay,,True,False,False,True,0,2
8969,12330744,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,True,False,True,False,0,2
8970,12330745,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,False,True,False,False,0,2
8971,12330746,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,False,False,True,True,0,2
8972,12330749,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,True,False,True,False,0,2
8973,12330750,130384,"Zagreb, Singles Main, W-ITF-CRO-01A",zagreb-singles-main-w-itf-cro-01a,,ITF Women,itf-women,34,Red clay,,False,False,True,False,0,2
8974,12330752,130355,"Turin, Italy, Qualifying",turin-italy-qualifying,,Challenger,challenger,320,Red clay,,False,False,False,False,0,2
8975,12330753,130287,"Prijedor, Singles Qualifying, M-ITF-BIH-02A",prijedor-singles-qualifying-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,False,False,False,True,0,2
8976,12330754,130287,"Prijedor, Singles Qualifying, M-ITF-BIH-02A",prijedor-singles-qualifying-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,True,True,False,False,0,2
8977,12330755,130287,"Prijedor, Singles Qualifying, M-ITF-BIH-02A",prijedor-singles-qualifying-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,False,False,True,False,0,2
8978,12330756,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,False,True,False,False,0,2
8979,12330760,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,True,True,False,True,0,2
8980,12330761,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,False,True,True,True,0,2
8981,12330762,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,False,True,True,False,0,2
8982,12330765,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,True,True,False,True,0,2
8983,12330766,130388,"Prijedor, Singles Main, M-ITF-BIH-02A",prijedor-singles-main-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,True,True,True,False,0,2
8984,12330856,130086,"Tunis, Tunisia",tunis-tunisia,,Challenger,challenger,191,Red clay,,False,True,False,False,0,2
8985,12330857,130086,"Tunis, Tunisia",tunis-tunisia,,Challenger,challenger,190,Red clay,,True,False,False,True,0,2
8986,12330858,130086,"Tunis, Tunisia",tunis-tunisia,,Challenger,challenger,191,Red clay,,False,False,False,False,0,2
8987,12330859,130086,"Tunis, Tunisia",tunis-tunisia,,Challenger,challenger,191,Red clay,,True,False,False,False,0,2
8988,12331166,130331,"Villach, Singles Main, M-ITF-AUT-02A",villach-singles-main-m-itf-aut-02a,,ITF Men,itf-men,9,Red clay,,False,True,True,False,0,2
8989,12331203,130352,"Bordeaux, France, Qualifying",bordeaux-france-qualifying,,Challenger,challenger,392,Red clay,,True,False,False,False,0,2
8990,12331278,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,20,Red clay,,True,True,True,True,0,2
8991,12331280,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,20,Red clay,,True,False,True,False,0,2
8992,12331282,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,20,Red clay,,True,True,True,True,0,2
8993,12331283,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,20,Red clay,,False,False,False,False,0,2
8994,12331284,130396,"Kalmar, Singles Main, M-ITF-SWE-02A",kalmar-singles-main-m-itf-swe-02a,,ITF Men,itf-men,20,Red clay,,True,True,False,True,0,2
8995,12331297,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,36,Red clay,,False,True,False,True,0,2
8996,12331299,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,36,Red clay,,False,False,True,False,0,2
8997,12331302,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,36,Red clay,,True,False,False,False,0,2
8998,12331377,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,True,True,False,0,2
8999,12331379,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,13,Hardcourt outdoor,,False,False,True,True,0,2
9000,12331380,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,13,Hardcourt outdoor,,True,False,True,True,0,2
9001,12331382,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,13,Hardcourt outdoor,,False,False,True,False,0,2
9002,12331383,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,12,Hardcourt outdoor,,True,True,False,True,0,2
9003,12331384,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,True,True,False,0,2
9004,12331385,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,13,Hardcourt outdoor,,True,False,False,False,0,2
9005,12331386,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,12,Hardcourt outdoor,,True,False,True,False,0,2
9006,12331387,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,True,True,0,2
9007,12331389,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,13,Hardcourt outdoor,,False,True,False,True,0,2
9008,12331406,130401,"Monzon, Singles Main, W-ITF-ESP-25A",monzon-singles-main-w-itf-esp-25a,,ITF Women,itf-women,15,Hardcourt outdoor,,True,True,False,True,0,2
9009,12331470,130404,"Antalya, Singles Main, M-ITF-TUR-19A",antalya-singles-main-m-itf-tur-19a,,ITF Men,itf-men,18,Red clay,,False,True,False,False,0,2
9010,12331489,130406,"Antalya, Singles Main, W-ITF-TUR-19A",antalya-singles-main-w-itf-tur-19a,,ITF Women,itf-women,12,Red clay,,True,False,True,False,0,2
9011,12331493,130406,"Antalya, Singles Main, W-ITF-TUR-19A",antalya-singles-main-w-itf-tur-19a,,ITF Women,itf-women,12,Red clay,,False,True,True,True,0,2
9012,12331537,130334,"Villach, Singles Main, W-ITF-AUT-02A",villach-singles-main-w-itf-aut-02a,,ITF Women,itf-women,25,Red clay,,False,False,True,True,0,2
9013,12331543,130334,"Villach, Singles Main, W-ITF-AUT-02A",villach-singles-main-w-itf-aut-02a,,ITF Women,itf-women,25,Red clay,,True,True,False,False,0,2
9014,12331566,130081,"Oeiras 4, Portugal",oeiras-4-portugal,,Challenger,challenger,142,Red clay,,False,False,False,False,0,2
9015,12331569,130081,"Oeiras 4, Portugal",oeiras-4-portugal,,Challenger,challenger,142,Red clay,,False,False,False,False,0,2
9016,12331592,130287,"Prijedor, Singles Qualifying, M-ITF-BIH-02A",prijedor-singles-qualifying-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,True,False,False,False,0,2
9017,12331606,130355,"Turin, Italy, Qualifying",turin-italy-qualifying,,Challenger,challenger,320,Red clay,,True,False,True,True,0,2
9018,12331672,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,True,True,0,2
9019,12331673,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,False,False,False,False,0,2
9020,12331674,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,32,Hardcourt outdoor,,False,True,True,True,0,2
9021,12331676,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,True,True,False,0,2
9022,12331677,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,True,False,0,2
9023,12331678,130320,"Kachreti, Singles Main, M-ITF-GEO-02A",kachreti-singles-main-m-itf-geo-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,False,False,0,2
9024,12331698,130091,"Paris, France",paris-france,,Challenger Women,challenger-women,163,Red clay,125,True,True,False,True,0,2
9025,12331699,130091,"Paris, France",paris-france,,Challenger Women,challenger-women,163,Red clay,125,False,False,True,True,0,2
9026,12331701,130091,"Paris, France",paris-france,,Challenger Women,challenger-women,163,Red clay,125,False,True,True,True,0,2
9027,12331702,130091,"Paris, France",paris-france,,Challenger Women,challenger-women,163,Red clay,125,True,True,False,False,0,2
9028,12331727,130092,"Parma, Italy",parma-italy,,Challenger Women,challenger-women,157,Red clay,125,False,False,True,True,0,2
9029,12331729,130092,"Parma, Italy",parma-italy,,Challenger Women,challenger-women,157,Red clay,125,True,True,False,False,0,2
9030,12331732,130092,"Parma, Italy",parma-italy,,Challenger Women,challenger-women,157,Red clay,125,False,True,True,False,0,2
9031,12331782,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,False,False,False,0,2
9032,12331783,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,True,True,True,True,0,2
9033,12331786,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,26,Red clay,,False,False,True,False,0,2
9034,12331787,130409,"Vic, Singles Main, M-ITF-ESP-26A",vic-singles-main-m-itf-esp-26a,,ITF Men,itf-men,24,Red clay,,True,False,False,False,0,2
9035,12331828,130287,"Prijedor, Singles Qualifying, M-ITF-BIH-02A",prijedor-singles-qualifying-m-itf-bih-02a,,ITF Men,itf-men,20,Red clay,,False,False,False,False,0,2
9036,12331844,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,True,True,True,True,0,2
9037,12331845,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,True,True,True,True,0,2
9038,12331846,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,False,True,True,False,0,2
9039,12331849,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,False,False,False,False,0,2
9040,12331851,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,False,True,True,True,0,2
9041,12331852,130416,"Kranjska Gora, Singles Main, W-ITF-SLO-05A",kranjska-gora-singles-main-w-itf-slo-05a,,ITF Women,itf-women,10,Red clay,,False,True,False,True,0,2
9042,12331909,130331,"Villach, Singles Main, M-ITF-AUT-02A",villach-singles-main-m-itf-aut-02a,,ITF Men,itf-men,9,Red clay,,False,False,True,True,0,2
9043,12332085,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,31,Red clay,,True,True,True,True,0,2
9044,12332086,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,False,False,False,False,0,2
9045,12332087,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,False,True,False,True,0,2
9046,12332088,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,31,Red clay,,True,False,False,True,0,2
9047,12332089,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,False,True,True,False,0,2
9048,12332090,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,32,Red clay,,True,True,False,False,0,2
9049,12332091,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,31,Red clay,,False,False,True,True,0,2
9050,12332092,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,31,Red clay,,False,True,True,False,0,2
9051,12332098,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,31,Red clay,,True,True,False,True,0,2
9052,12332099,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,True,False,False,True,0,2
9053,12332101,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,True,True,True,True,0,2
9054,12332153,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,False,False,False,0,2
9055,12332154,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,False,True,False,0,2
9056,12332155,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,True,False,True,0,2
9057,12332156,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,11,Hardcourt outdoor,,True,True,True,False,0,2
9058,12332157,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,9,Hardcourt outdoor,,True,False,False,False,0,2
9059,12332158,130427,"Kingston, Singles Main, M-ITF-JAM-01A",kingston-singles-main-m-itf-jam-01a,,ITF Men,itf-men,9,Hardcourt outdoor,,False,True,True,True,0,2
9060,12332165,130356,"Bethany Beach, Singles Qualifying, W-ITF-USA-16A",bethany-beach-singles-qualifying-w-itf-usa-16a,,ITF Women,itf-women,31,Red clay,,False,True,False,True,0,2
9061,12332273,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,True,True,False,True,0,2
9062,12332274,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,False,True,True,True,0,2
9063,12332275,130357,"Pensacola, Singles Qualifying, M-ITF-USA-10A",pensacola-singles-qualifying-m-itf-usa-10a,,ITF Men,itf-men,15,Red clay,,True,True,True,True,0,2
9064,12332332,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,32,Red clay,,False,True,False,False,0,2
9065,12332333,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,32,Red clay,,True,True,False,True,0,2
9066,12332335,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,32,Red clay,,True,True,False,False,0,2
9067,12332336,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,31,Red clay,,True,True,False,True,0,2
9068,12332337,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,32,Red clay,,True,False,True,True,0,2
9069,12332339,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,33,Red clay,,True,False,True,False,0,2
9070,12332340,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,31,Red clay,,False,True,False,False,0,2
9071,12332343,130430,"Neuquen, Singles Main, M-ITF-ARG-07A",neuquen-singles-main-m-itf-arg-07a,,ITF Men,itf-men,32,Red clay,,False,True,False,False,0,2
9072,12332702,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,36,Red clay,,True,False,True,False,0,2
9073,12332703,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,41,Red clay,,False,False,False,True,0,2
9074,12332704,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,41,Red clay,,True,True,True,True,0,2
9075,12332705,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,36,Red clay,,True,False,True,True,0,2
9076,12332706,130406,"Antalya, Singles Main, W-ITF-TUR-19A",antalya-singles-main-w-itf-tur-19a,,ITF Women,itf-women,14,Red clay,,False,False,False,False,0,2
9077,12332707,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,41,Red clay,,True,True,True,False,0,2
9078,12332708,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,24,Hardcourt outdoor,,True,True,False,True,0,2
9079,12332709,130406,"Antalya, Singles Main, W-ITF-TUR-19A",antalya-singles-main-w-itf-tur-19a,,ITF Women,itf-women,14,Red clay,,True,False,True,True,0,2
9080,12332710,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,41,Red clay,,True,True,True,False,0,2
9081,12332711,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,41,Red clay,,False,False,False,True,0,2
9082,12332712,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,False,True,False,False,0,2
9083,12332715,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,25,Hardcourt outdoor,,True,False,True,True,0,2
9084,12332716,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,41,Red clay,,False,True,True,False,0,2
9085,12332717,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,False,True,False,False,0,2
9086,12332718,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,31,Red clay,,False,False,False,False,0,2
9087,12332719,130398,"Madrid, Singles Main, W-ITF-ESP-21A",madrid-singles-main-w-itf-esp-21a,,ITF Women,itf-women,41,Red clay,,False,True,False,False,0,2
9088,12332720,130379,"Toyama, Singles Main, W-ITF-JPN-06A",toyama-singles-main-w-itf-jpn-06a,,ITF Women,itf-women,25,Hardcourt outdoor,,True,False,False,False,0,2
9089,12332732,130423,"Bethany Beach, Singles Main,  W-ITF-USA-16A",bethany-beach-singles-main-w-itf-usa-16a,,ITF Women,itf-women,33,Red clay,,True,False,False,False,0,2
9090,12332735,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,20,Hardcourt outdoor,,False,False,False,False,0,2
9091,12332739,130375,"Luan, Singles Main, M-ITF-CHN-01A",luan-singles-main-m-itf-chn-01a,,ITF Men,itf-men,18,Hardcourt outdoor,,False,True,False,True,0,2
9092,12332749,130373,"Anning, Singles Main, W-ITF-CHN-05A",anning-singles-main-w-itf-chn-05a,,ITF Women,itf-women,15,Red clay,,False,True,True,False,0,2
