,match_id,round_id,name,slug,cup_round_type
8426,12355186,2,Qualification round 2,qualification-round-2,
8427,12355327,2,Qualification round 2,qualification-round-2,
8428,12355357,2,Qualification round 2,qualification-round-2,
8429,12355658,6,Round of 32,round-of-32,16
8430,12355659,6,Round of 32,round-of-32,16
8431,12355661,6,Round of 32,round-of-32,16
8432,12356176,5,Round of 16,round-of-16,8
8433,12356180,5,Round of 16,round-of-16,8
8434,12356266,5,Round of 16,round-of-16,8
8435,12356267,5,Round of 16,round-of-16,8
8436,12356430,5,Round of 16,round-of-16,8
8437,12356459,5,Round of 16,round-of-16,8
8438,12356554,6,Round of 32,round-of-32,16
8439,12357013,5,Round of 16,round-of-16,8
8440,12357061,5,Round of 16,round-of-16,8
8441,12357062,5,Round of 16,round-of-16,8
8442,12357063,5,Round of 16,round-of-16,8
8443,12357351,6,Round of 32,round-of-32,16
8444,12357352,6,Round of 32,round-of-32,16
8445,12357353,6,Round of 32,round-of-32,16
8446,12357354,6,Round of 32,round-of-32,16
8447,12357355,6,Round of 32,round-of-32,16
8448,12357356,6,Round of 32,round-of-32,16
8449,12357402,5,Round of 16,round-of-16,8
8450,12357403,5,Round of 16,round-of-16,8
8451,12357470,5,Round of 16,round-of-16,8
8452,12357576,5,Round of 16,round-of-16,8
8453,12357577,5,Round of 16,round-of-16,8
8454,12357578,5,Round of 16,round-of-16,8
8455,12357579,5,Round of 16,round-of-16,8
8456,12357581,5,Round of 16,round-of-16,8
8457,12357582,5,Round of 16,round-of-16,8
8458,12357609,5,Round of 16,round-of-16,8
8459,12357729,5,Round of 16,round-of-16,8
8460,12357730,5,Round of 16,round-of-16,8
8461,12357800,5,Round of 16,round-of-16,8
8462,12357843,5,Round of 16,round-of-16,8
8463,12357844,5,Round of 16,round-of-16,8
8464,12357845,5,Round of 16,round-of-16,8
8465,12357868,5,Round of 16,round-of-16,8
8466,12357891,5,Round of 16,round-of-16,8
8467,12357892,5,Round of 16,round-of-16,8
8468,12357910,5,Round of 16,round-of-16,8
8469,12357924,5,Round of 16,round-of-16,8
8470,12357943,5,Round of 16,round-of-16,8
8471,12357953,5,Round of 16,round-of-16,8
8472,12357954,5,Round of 16,round-of-16,8
8473,12357955,5,Round of 16,round-of-16,8
8474,12357956,5,Round of 16,round-of-16,8
8475,12357957,5,Round of 16,round-of-16,8
8476,12357958,5,Round of 16,round-of-16,8
8477,12357962,5,Round of 16,round-of-16,8
8478,12357963,5,Round of 16,round-of-16,8
8479,12357964,5,Round of 16,round-of-16,8
8480,12357966,5,Round of 16,round-of-16,8
8481,12357978,5,Round of 16,round-of-16,8
8482,12357985,5,Round of 16,round-of-16,8
8483,12357987,5,Round of 16,round-of-16,8
8484,12358016,5,Round of 16,round-of-16,8
8485,12358017,5,Round of 16,round-of-16,8
8486,12358018,5,Round of 16,round-of-16,8
8487,12358019,5,Round of 16,round-of-16,8
8488,12358052,5,Round of 16,round-of-16,8
8489,12358053,5,Round of 16,round-of-16,8
8490,12358056,5,Round of 16,round-of-16,8
8491,12358057,5,Round of 16,round-of-16,8
8492,12358058,5,Round of 16,round-of-16,8
8493,12358118,5,Round of 16,round-of-16,8
8494,12358128,5,Round of 16,round-of-16,8
8495,12358139,5,Round of 16,round-of-16,8
8496,12358140,5,Round of 16,round-of-16,8
8497,12358141,5,Round of 16,round-of-16,8
8498,12358142,5,Round of 16,round-of-16,8
8499,12358168,5,Round of 16,round-of-16,8
8500,12358196,5,Round of 16,round-of-16,8
8501,12358198,5,Round of 16,round-of-16,8
8502,12358199,5,Round of 16,round-of-16,8
8503,12358200,5,Round of 16,round-of-16,8
8504,12358201,5,Round of 16,round-of-16,8
8505,12358202,5,Round of 16,round-of-16,8
8506,12358245,5,Round of 16,round-of-16,8
8507,12358251,5,Round of 16,round-of-16,8
8508,12358252,5,Round of 16,round-of-16,8
8509,12358253,5,Round of 16,round-of-16,8
8510,12358254,5,Round of 16,round-of-16,8
8511,12358255,5,Round of 16,round-of-16,8
8512,12358256,5,Round of 16,round-of-16,8
8513,12358257,5,Round of 16,round-of-16,8
8514,12358258,5,Round of 16,round-of-16,8
8515,12358259,5,Round of 16,round-of-16,8
8516,12358260,5,Round of 16,round-of-16,8
8517,12358263,5,Round of 16,round-of-16,8
8518,12358292,5,Round of 16,round-of-16,8
8519,12358293,5,Round of 16,round-of-16,8
8520,12358294,5,Round of 16,round-of-16,8
8521,12358299,5,Round of 16,round-of-16,8
8522,12358300,5,Round of 16,round-of-16,8
8523,12358307,5,Round of 16,round-of-16,8
8524,12358308,5,Round of 16,round-of-16,8
8525,12358309,5,Round of 16,round-of-16,8
8526,12358310,5,Round of 16,round-of-16,8
8527,12358311,5,Round of 16,round-of-16,8
8528,12358312,5,Round of 16,round-of-16,8
8529,12358313,5,Round of 16,round-of-16,8
8530,12358314,5,Round of 16,round-of-16,8
8531,12358332,5,Round of 16,round-of-16,8
8532,12358333,5,Round of 16,round-of-16,8
8533,12358334,5,Round of 16,round-of-16,8
8534,12358335,5,Round of 16,round-of-16,8
8535,12358341,5,Round of 16,round-of-16,8
8536,12358342,5,Round of 16,round-of-16,8
8537,12358369,5,Round of 16,round-of-16,8
8538,12358370,5,Round of 16,round-of-16,8
8539,12358387,5,Round of 16,round-of-16,8
8540,12358390,5,Round of 16,round-of-16,8
8541,12358393,5,Round of 16,round-of-16,8
8542,12358407,5,Round of 16,round-of-16,8
8543,12358439,5,Round of 16,round-of-16,8
8544,12358441,5,Round of 16,round-of-16,8
8545,12358442,5,Round of 16,round-of-16,8
8546,12358445,5,Round of 16,round-of-16,8
8547,12358447,5,Round of 16,round-of-16,8
8548,12358488,5,Round of 16,round-of-16,8
8549,12358490,5,Round of 16,round-of-16,8
8550,12358491,5,Round of 16,round-of-16,8
8551,12358527,5,Round of 16,round-of-16,8
8552,12358544,5,Round of 16,round-of-16,8
8553,12358545,5,Round of 16,round-of-16,8
8554,12358547,5,Round of 16,round-of-16,8
8555,12358564,5,Round of 16,round-of-16,8
8556,12358573,5,Round of 16,round-of-16,8
8557,12358576,5,Round of 16,round-of-16,8
8558,12358577,5,Round of 16,round-of-16,8
8559,12358579,5,Round of 16,round-of-16,8
8560,12358586,5,Round of 16,round-of-16,8
8561,12358592,5,Round of 16,round-of-16,8
8562,12358617,5,Round of 16,round-of-16,8
8563,12358658,5,Round of 16,round-of-16,8
8564,12358661,5,Round of 16,round-of-16,8
8565,12358662,5,Round of 16,round-of-16,8
8566,12358663,5,Round of 16,round-of-16,8
8567,12358701,5,Round of 16,round-of-16,8
8568,12358709,5,Round of 16,round-of-16,8
8569,12358716,5,Round of 16,round-of-16,8
8570,12358717,5,Round of 16,round-of-16,8
8571,12358719,5,Round of 16,round-of-16,8
8572,12358734,5,Round of 16,round-of-16,8
8573,12358755,6,Round of 32,round-of-32,16
8574,12358757,6,Round of 32,round-of-32,16
8575,12358758,6,Round of 32,round-of-32,16
8576,12358759,6,Round of 32,round-of-32,16
8577,12358761,6,Round of 32,round-of-32,16
8578,12358762,6,Round of 32,round-of-32,16
8579,12358763,6,Round of 32,round-of-32,16
8580,12358820,5,Round of 16,round-of-16,8
8581,12358821,5,Round of 16,round-of-16,8
8582,12360420,27,Quarterfinals,quarterfinals,4
8583,12360550,5,Round of 16,round-of-16,8
8584,12360831,27,Quarterfinals,quarterfinals,4
8585,12337385,28,Semifinals,semifinals,2
8586,12337386,27,Quarterfinals,quarterfinals,4
8587,12337387,5,Round of 16,round-of-16,8
8588,12337388,27,Quarterfinals,quarterfinals,4
8589,12337389,5,Round of 16,round-of-16,8
8590,12337391,5,Round of 16,round-of-16,8
8591,12337393,27,Quarterfinals,quarterfinals,4
8592,12337397,27,Quarterfinals,quarterfinals,4
8593,12337453,28,Semifinals,semifinals,2
8594,12337455,27,Quarterfinals,quarterfinals,4
8595,12337457,27,Quarterfinals,quarterfinals,4
8596,12337459,27,Quarterfinals,quarterfinals,4
8597,12337465,5,Round of 16,round-of-16,8
8598,12337466,27,Quarterfinals,quarterfinals,4
8599,12337467,5,Round of 16,round-of-16,8
8600,12337525,27,Quarterfinals,quarterfinals,4
8601,12337526,27,Quarterfinals,quarterfinals,4
8602,12337530,5,Round of 16,round-of-16,8
8603,12337531,5,Round of 16,round-of-16,8
8604,12337532,5,Round of 16,round-of-16,8
8605,12337533,5,Round of 16,round-of-16,8
8606,12337534,27,Quarterfinals,quarterfinals,4
8607,12337535,5,Round of 16,round-of-16,8
8608,12337537,27,Quarterfinals,quarterfinals,4
8609,12337538,28,Semifinals,semifinals,2
8610,12337539,28,Semifinals,semifinals,2
8611,12337568,27,Quarterfinals,quarterfinals,4
8612,12337569,28,Semifinals,semifinals,2
8613,12337571,28,Semifinals,semifinals,2
8614,12337573,27,Quarterfinals,quarterfinals,4
8615,12337575,27,Quarterfinals,quarterfinals,4
8616,12337582,27,Quarterfinals,quarterfinals,4
8617,12337594,27,Quarterfinals,quarterfinals,4
8618,12337596,27,Quarterfinals,quarterfinals,4
8619,12337597,28,Semifinals,semifinals,2
8620,12337600,5,Round of 16,round-of-16,8
8621,12337601,27,Quarterfinals,quarterfinals,4
8622,12337603,27,Quarterfinals,quarterfinals,4
8623,12337605,28,Semifinals,semifinals,2
8624,12337617,27,Quarterfinals,quarterfinals,4
8625,12337618,28,Semifinals,semifinals,2
8626,12337621,27,Quarterfinals,quarterfinals,4
8627,12337622,27,Quarterfinals,quarterfinals,4
8628,12337625,27,Quarterfinals,quarterfinals,4
8629,12337626,5,Round of 16,round-of-16,8
8630,12337629,5,Round of 16,round-of-16,8
8631,12339493,28,Semifinals,semifinals,2
8632,12339494,27,Quarterfinals,quarterfinals,4
8633,12339495,27,Quarterfinals,quarterfinals,4
8634,12339496,27,Quarterfinals,quarterfinals,4
8635,12339498,27,Quarterfinals,quarterfinals,4
8636,12339501,5,Round of 16,round-of-16,8
8637,12339503,5,Round of 16,round-of-16,8
8638,12339505,5,Round of 16,round-of-16,8
8639,12346747,6,Round of 32,round-of-32,16
8640,12346749,6,Round of 32,round-of-32,16
8641,12347778,6,Round of 32,round-of-32,16
8642,12347780,6,Round of 32,round-of-32,16
8643,12347782,6,Round of 32,round-of-32,16
8644,12347786,6,Round of 32,round-of-32,16
8645,12347787,6,Round of 32,round-of-32,16
8646,12347793,6,Round of 32,round-of-32,16
8647,12347799,6,Round of 32,round-of-32,16
8648,12350063,2,Qualification round 2,qualification-round-2,
8649,12350311,2,Qualification round 2,qualification-round-2,
8650,12350360,6,Round of 32,round-of-32,16
8651,12350376,6,Round of 32,round-of-32,16
8652,12350485,6,Round of 32,round-of-32,16
8653,12350487,6,Round of 32,round-of-32,16
8654,12350523,2,Qualification round 2,qualification-round-2,
8655,12350619,2,Qualification round 2,qualification-round-2,
8656,12350682,5,Round of 16,round-of-16,8
8657,12350918,6,Round of 32,round-of-32,16
8658,12351003,2,Qualification round 2,qualification-round-2,
8659,12351411,2,Qualification round 2,qualification-round-2,
8660,12351507,2,Qualification round 2,qualification-round-2,
8661,12351508,2,Qualification round 2,qualification-round-2,
8662,12352088,2,Qualification round 2,qualification-round-2,
8663,12352261,6,Round of 32,round-of-32,16
8664,12352268,6,Round of 32,round-of-32,16
8665,12352269,6,Round of 32,round-of-32,16
8666,12352273,6,Round of 32,round-of-32,16
8667,12352292,6,Round of 32,round-of-32,16
8668,12352294,6,Round of 32,round-of-32,16
8669,12352295,6,Round of 32,round-of-32,16
8670,12352297,6,Round of 32,round-of-32,16
8671,12352298,6,Round of 32,round-of-32,16
8672,12352305,6,Round of 32,round-of-32,16
8673,12352306,6,Round of 32,round-of-32,16
8674,12352307,6,Round of 32,round-of-32,16
8675,12352308,6,Round of 32,round-of-32,16
8676,12352314,6,Round of 32,round-of-32,16
8677,12352315,6,Round of 32,round-of-32,16
8678,12352320,6,Round of 32,round-of-32,16
8679,12352323,6,Round of 32,round-of-32,16
8680,12352333,6,Round of 32,round-of-32,16
8681,12352340,6,Round of 32,round-of-32,16
8682,12352358,6,Round of 32,round-of-32,16
8683,12352359,6,Round of 32,round-of-32,16
8684,12352360,6,Round of 32,round-of-32,16
8685,12352493,6,Round of 32,round-of-32,16
8686,12352494,6,Round of 32,round-of-32,16
8687,12352495,6,Round of 32,round-of-32,16
8688,12352566,6,Round of 32,round-of-32,16
8689,12352579,6,Round of 32,round-of-32,16
8690,12352581,6,Round of 32,round-of-32,16
8691,12352594,6,Round of 32,round-of-32,16
8692,12352596,6,Round of 32,round-of-32,16
8693,12352597,6,Round of 32,round-of-32,16
8694,12352599,6,Round of 32,round-of-32,16
8695,12352600,6,Round of 32,round-of-32,16
8696,12352601,6,Round of 32,round-of-32,16
8697,12352602,6,Round of 32,round-of-32,16
8698,12352603,6,Round of 32,round-of-32,16
8699,12352604,6,Round of 32,round-of-32,16
8700,12352606,6,Round of 32,round-of-32,16
8701,12352607,6,Round of 32,round-of-32,16
8702,12352650,5,Round of 16,round-of-16,8
8703,12352808,5,Round of 16,round-of-16,8
8704,12352838,5,Round of 16,round-of-16,8
8705,12353441,5,Round of 16,round-of-16,8
8706,12353510,5,Round of 16,round-of-16,8
8707,12353549,6,Round of 32,round-of-32,16
8708,12353586,2,Qualification round 2,qualification-round-2,
8709,12353593,6,Round of 32,round-of-32,16
8710,12353594,6,Round of 32,round-of-32,16
8711,12353597,6,Round of 32,round-of-32,16
8712,12353599,6,Round of 32,round-of-32,16
8713,12353711,6,Round of 32,round-of-32,16
8714,12353714,6,Round of 32,round-of-32,16
8715,12353732,5,Round of 16,round-of-16,8
8716,12353759,2,Qualification round 2,qualification-round-2,
8717,12353766,2,Qualification round 2,qualification-round-2,
8718,12353767,2,Qualification round 2,qualification-round-2,
8719,12353783,2,Qualification round 2,qualification-round-2,
8720,12353784,2,Qualification round 2,qualification-round-2,
8721,12353843,5,Round of 16,round-of-16,8
8722,12353844,2,Qualification round 2,qualification-round-2,
8723,12353845,6,Round of 32,round-of-32,16
8724,12353892,2,Qualification round 2,qualification-round-2,
8725,12353897,6,Round of 32,round-of-32,16
8726,12353898,6,Round of 32,round-of-32,16
8727,12353899,5,Round of 16,round-of-16,8
8728,12353900,6,Round of 32,round-of-32,16
8729,12353901,6,Round of 32,round-of-32,16
8730,12353973,2,Qualification round 2,qualification-round-2,
8731,12354021,6,Round of 32,round-of-32,16
8732,12354030,6,Round of 32,round-of-32,16
8733,12354033,6,Round of 32,round-of-32,16
8734,12354069,6,Round of 32,round-of-32,16
8735,12354073,6,Round of 32,round-of-32,16
8736,12354093,2,Qualification round 2,qualification-round-2,
8737,12354108,6,Round of 32,round-of-32,16
8738,12354113,6,Round of 32,round-of-32,16
8739,12354114,6,Round of 32,round-of-32,16
8740,12354116,6,Round of 32,round-of-32,16
8741,12354117,6,Round of 32,round-of-32,16
8742,12354119,6,Round of 32,round-of-32,16
8743,12354121,6,Round of 32,round-of-32,16
8744,12354124,2,Qualification round 2,qualification-round-2,
8745,12354178,5,Round of 16,round-of-16,8
8746,12354230,2,Qualification round 2,qualification-round-2,
8747,12354235,5,Round of 16,round-of-16,8
8748,12354473,5,Round of 16,round-of-16,8
8749,12354507,2,Qualification round 2,qualification-round-2,
8750,12354508,2,Qualification round 2,qualification-round-2,
8751,12354612,5,Round of 16,round-of-16,8
8752,12354618,6,Round of 32,round-of-32,16
8753,12354620,6,Round of 32,round-of-32,16
8754,12354621,6,Round of 32,round-of-32,16
8755,12354651,6,Round of 32,round-of-32,16
8756,12354658,6,Round of 32,round-of-32,16
8757,12354679,6,Round of 32,round-of-32,16
8758,12354680,6,Round of 32,round-of-32,16
8759,12354682,6,Round of 32,round-of-32,16
8760,12354688,5,Round of 16,round-of-16,8
8761,12354694,2,Qualification round 2,qualification-round-2,
8762,12354710,2,Qualification round 2,qualification-round-2,
8763,12354712,2,Qualification round 2,qualification-round-2,
8764,12354765,5,Round of 16,round-of-16,8
8765,12354767,2,Qualification round 2,qualification-round-2,
8766,12354781,2,Qualification round 2,qualification-round-2,
8767,12354941,2,Qualification round 2,qualification-round-2,
8768,12354969,2,Qualification round 2,qualification-round-2,
8769,12354971,2,Qualification round 2,qualification-round-2,
8770,12355086,6,Round of 32,round-of-32,16
8771,12355087,6,Round of 32,round-of-32,16
8772,12355088,6,Round of 32,round-of-32,16
8773,12355089,6,Round of 32,round-of-32,16
8774,12355090,6,Round of 32,round-of-32,16
8775,12355092,2,Qualification round 2,qualification-round-2,
8776,12355158,2,Qualification round 2,qualification-round-2,
8777,12355186,2,Qualification round 2,qualification-round-2,
8778,12355246,5,Round of 16,round-of-16,8
8779,12355289,6,Round of 32,round-of-32,16
8780,12355327,2,Qualification round 2,qualification-round-2,
8781,12355357,2,Qualification round 2,qualification-round-2,
8782,12355391,6,Round of 32,round-of-32,16
8783,12355392,6,Round of 32,round-of-32,16
8784,12355549,6,Round of 32,round-of-32,16
8785,12355658,6,Round of 32,round-of-32,16
8786,12355659,6,Round of 32,round-of-32,16
8787,12355660,6,Round of 32,round-of-32,16
8788,12355661,6,Round of 32,round-of-32,16
8789,12356171,5,Round of 16,round-of-16,8
8790,12356172,5,Round of 16,round-of-16,8
8791,12356176,5,Round of 16,round-of-16,8
8792,12356180,5,Round of 16,round-of-16,8
8793,12356266,5,Round of 16,round-of-16,8
8794,12356267,5,Round of 16,round-of-16,8
8795,12356430,5,Round of 16,round-of-16,8
8796,12356459,5,Round of 16,round-of-16,8
8797,12357013,5,Round of 16,round-of-16,8
8798,12357061,5,Round of 16,round-of-16,8
8799,12357062,5,Round of 16,round-of-16,8
8800,12357063,5,Round of 16,round-of-16,8
8801,12357352,6,Round of 32,round-of-32,16
8802,12357353,6,Round of 32,round-of-32,16
8803,12357355,6,Round of 32,round-of-32,16
8804,12357356,6,Round of 32,round-of-32,16
8805,12357402,5,Round of 16,round-of-16,8
8806,12357403,5,Round of 16,round-of-16,8
8807,12357470,5,Round of 16,round-of-16,8
8808,12357576,5,Round of 16,round-of-16,8
8809,12357577,5,Round of 16,round-of-16,8
8810,12357578,5,Round of 16,round-of-16,8
8811,12357579,5,Round of 16,round-of-16,8
8812,12357581,5,Round of 16,round-of-16,8
8813,12357582,5,Round of 16,round-of-16,8
8814,12357609,5,Round of 16,round-of-16,8
8815,12357729,5,Round of 16,round-of-16,8
8816,12357730,5,Round of 16,round-of-16,8
8817,12357800,5,Round of 16,round-of-16,8
8818,12357842,5,Round of 16,round-of-16,8
8819,12357843,5,Round of 16,round-of-16,8
8820,12357844,5,Round of 16,round-of-16,8
8821,12357845,5,Round of 16,round-of-16,8
8822,12357868,5,Round of 16,round-of-16,8
8823,12357891,5,Round of 16,round-of-16,8
8824,12357892,5,Round of 16,round-of-16,8
8825,12357910,5,Round of 16,round-of-16,8
8826,12357923,5,Round of 16,round-of-16,8
8827,12357924,5,Round of 16,round-of-16,8
8828,12357943,5,Round of 16,round-of-16,8
8829,12357953,5,Round of 16,round-of-16,8
8830,12357954,5,Round of 16,round-of-16,8
8831,12357955,5,Round of 16,round-of-16,8
8832,12357956,5,Round of 16,round-of-16,8
8833,12357957,5,Round of 16,round-of-16,8
8834,12357958,5,Round of 16,round-of-16,8
8835,12357962,5,Round of 16,round-of-16,8
8836,12357963,5,Round of 16,round-of-16,8
8837,12357964,5,Round of 16,round-of-16,8
8838,12357966,5,Round of 16,round-of-16,8
8839,12357978,5,Round of 16,round-of-16,8
8840,12357985,5,Round of 16,round-of-16,8
8841,12357987,5,Round of 16,round-of-16,8
8842,12358016,5,Round of 16,round-of-16,8
8843,12358017,5,Round of 16,round-of-16,8
8844,12358018,5,Round of 16,round-of-16,8
8845,12358019,5,Round of 16,round-of-16,8
8846,12358052,5,Round of 16,round-of-16,8
8847,12358053,5,Round of 16,round-of-16,8
8848,12358056,5,Round of 16,round-of-16,8
8849,12358057,5,Round of 16,round-of-16,8
8850,12358058,5,Round of 16,round-of-16,8
8851,12358118,5,Round of 16,round-of-16,8
8852,12358128,5,Round of 16,round-of-16,8
8853,12358139,5,Round of 16,round-of-16,8
8854,12358140,5,Round of 16,round-of-16,8
8855,12358141,5,Round of 16,round-of-16,8
8856,12358142,5,Round of 16,round-of-16,8
8857,12358168,5,Round of 16,round-of-16,8
8858,12358196,5,Round of 16,round-of-16,8
8859,12358197,5,Round of 16,round-of-16,8
8860,12358198,5,Round of 16,round-of-16,8
8861,12358199,5,Round of 16,round-of-16,8
8862,12358200,5,Round of 16,round-of-16,8
8863,12358201,5,Round of 16,round-of-16,8
8864,12358202,5,Round of 16,round-of-16,8
8865,12358245,5,Round of 16,round-of-16,8
8866,12358251,5,Round of 16,round-of-16,8
8867,12358252,5,Round of 16,round-of-16,8
8868,12358253,5,Round of 16,round-of-16,8
8869,12358254,5,Round of 16,round-of-16,8
8870,12358255,5,Round of 16,round-of-16,8
8871,12358256,5,Round of 16,round-of-16,8
8872,12358257,5,Round of 16,round-of-16,8
8873,12358258,5,Round of 16,round-of-16,8
8874,12358259,5,Round of 16,round-of-16,8
8875,12358260,5,Round of 16,round-of-16,8
8876,12358263,5,Round of 16,round-of-16,8
8877,12358292,5,Round of 16,round-of-16,8
8878,12358293,5,Round of 16,round-of-16,8
8879,12358294,5,Round of 16,round-of-16,8
8880,12358299,5,Round of 16,round-of-16,8
8881,12358300,5,Round of 16,round-of-16,8
8882,12358307,5,Round of 16,round-of-16,8
8883,12358308,5,Round of 16,round-of-16,8
8884,12358309,5,Round of 16,round-of-16,8
8885,12358310,5,Round of 16,round-of-16,8
8886,12358311,5,Round of 16,round-of-16,8
8887,12358312,5,Round of 16,round-of-16,8
8888,12358313,5,Round of 16,round-of-16,8
8889,12358314,5,Round of 16,round-of-16,8
8890,12358332,5,Round of 16,round-of-16,8
8891,12358333,5,Round of 16,round-of-16,8
8892,12358334,5,Round of 16,round-of-16,8
8893,12358335,5,Round of 16,round-of-16,8
8894,12358341,5,Round of 16,round-of-16,8
8895,12358342,5,Round of 16,round-of-16,8
8896,12358369,5,Round of 16,round-of-16,8
8897,12358370,5,Round of 16,round-of-16,8
8898,12358387,5,Round of 16,round-of-16,8
8899,12358390,5,Round of 16,round-of-16,8
8900,12358393,5,Round of 16,round-of-16,8
8901,12358407,5,Round of 16,round-of-16,8
8902,12358439,5,Round of 16,round-of-16,8
8903,12358441,5,Round of 16,round-of-16,8
8904,12358442,5,Round of 16,round-of-16,8
8905,12358445,5,Round of 16,round-of-16,8
8906,12358447,5,Round of 16,round-of-16,8
8907,12358488,5,Round of 16,round-of-16,8
8908,12358489,5,Round of 16,round-of-16,8
8909,12358490,5,Round of 16,round-of-16,8
8910,12358491,5,Round of 16,round-of-16,8
8911,12358527,5,Round of 16,round-of-16,8
8912,12358544,5,Round of 16,round-of-16,8
8913,12358545,5,Round of 16,round-of-16,8
8914,12358547,5,Round of 16,round-of-16,8
8915,12358562,5,Round of 16,round-of-16,8
8916,12358563,5,Round of 16,round-of-16,8
8917,12358564,5,Round of 16,round-of-16,8
8918,12358573,5,Round of 16,round-of-16,8
8919,12358576,5,Round of 16,round-of-16,8
8920,12358577,5,Round of 16,round-of-16,8
8921,12358578,5,Round of 16,round-of-16,8
8922,12358579,5,Round of 16,round-of-16,8
8923,12358586,5,Round of 16,round-of-16,8
8924,12358592,5,Round of 16,round-of-16,8
8925,12358617,5,Round of 16,round-of-16,8
8926,12358658,5,Round of 16,round-of-16,8
8927,12358661,5,Round of 16,round-of-16,8
8928,12358662,5,Round of 16,round-of-16,8
8929,12358663,5,Round of 16,round-of-16,8
8930,12358668,5,Round of 16,round-of-16,8
8931,12358701,5,Round of 16,round-of-16,8
8932,12358709,5,Round of 16,round-of-16,8
8933,12358716,5,Round of 16,round-of-16,8
8934,12358717,5,Round of 16,round-of-16,8
8935,12358719,5,Round of 16,round-of-16,8
8936,12358734,5,Round of 16,round-of-16,8
8937,12358755,6,Round of 32,round-of-32,16
8938,12358756,6,Round of 32,round-of-32,16
8939,12358757,6,Round of 32,round-of-32,16
8940,12358758,6,Round of 32,round-of-32,16
8941,12358759,6,Round of 32,round-of-32,16
8942,12358761,6,Round of 32,round-of-32,16
8943,12358762,6,Round of 32,round-of-32,16
8944,12358763,6,Round of 32,round-of-32,16
8945,12358772,5,Round of 16,round-of-16,8
8946,12358776,5,Round of 16,round-of-16,8
8947,12358782,5,Round of 16,round-of-16,8
8948,12358783,5,Round of 16,round-of-16,8
8949,12358819,5,Round of 16,round-of-16,8
8950,12358820,5,Round of 16,round-of-16,8
8951,12358821,5,Round of 16,round-of-16,8
8952,12358977,5,Round of 16,round-of-16,8
8953,12358978,5,Round of 16,round-of-16,8
8954,12359576,27,Quarterfinals,quarterfinals,4
8955,12359580,27,Quarterfinals,quarterfinals,4
8956,12359581,27,Quarterfinals,quarterfinals,4
8957,12359625,27,Quarterfinals,quarterfinals,4
8958,12359655,27,Quarterfinals,quarterfinals,4
8959,12359656,27,Quarterfinals,quarterfinals,4
8960,12359711,27,Quarterfinals,quarterfinals,4
8961,12359724,27,Quarterfinals,quarterfinals,4
8962,12359769,27,Quarterfinals,quarterfinals,4
8963,12359906,27,Quarterfinals,quarterfinals,4
8964,12359908,27,Quarterfinals,quarterfinals,4
8965,12360317,27,Quarterfinals,quarterfinals,4
8966,12360415,27,Quarterfinals,quarterfinals,4
8967,12360416,27,Quarterfinals,quarterfinals,4
8968,12360420,27,Quarterfinals,quarterfinals,4
8969,12360438,27,Quarterfinals,quarterfinals,4
8970,12360447,27,Quarterfinals,quarterfinals,4
8971,12360550,5,Round of 16,round-of-16,8
8972,12360558,27,Quarterfinals,quarterfinals,4
8973,12360631,27,Quarterfinals,quarterfinals,4
8974,12360701,27,Quarterfinals,quarterfinals,4
8975,12360735,27,Quarterfinals,quarterfinals,4
8976,12360820,27,Quarterfinals,quarterfinals,4
8977,12360828,27,Quarterfinals,quarterfinals,4
8978,12360829,27,Quarterfinals,quarterfinals,4
8979,12360831,27,Quarterfinals,quarterfinals,4
8980,12360840,27,Quarterfinals,quarterfinals,4
8981,12360869,27,Quarterfinals,quarterfinals,4
8982,12360870,27,Quarterfinals,quarterfinals,4
8983,12360879,27,Quarterfinals,quarterfinals,4
8984,12360897,27,Quarterfinals,quarterfinals,4
8985,12361105,27,Quarterfinals,quarterfinals,4
8986,12361154,27,Quarterfinals,quarterfinals,4
8987,12361345,27,Quarterfinals,quarterfinals,4
8988,12361346,27,Quarterfinals,quarterfinals,4
8989,12361347,27,Quarterfinals,quarterfinals,4
8990,12361407,27,Quarterfinals,quarterfinals,4
8991,12361421,27,Quarterfinals,quarterfinals,4
8992,12361422,27,Quarterfinals,quarterfinals,4
8993,12361423,27,Quarterfinals,quarterfinals,4
8994,12361424,27,Quarterfinals,quarterfinals,4
8995,12361449,27,Quarterfinals,quarterfinals,4
8996,12361450,27,Quarterfinals,quarterfinals,4
8997,12361451,27,Quarterfinals,quarterfinals,4
8998,12361452,27,Quarterfinals,quarterfinals,4
8999,12361486,27,Quarterfinals,quarterfinals,4
9000,12361548,27,Quarterfinals,quarterfinals,4
9001,12361571,27,Quarterfinals,quarterfinals,4
9002,12361585,27,Quarterfinals,quarterfinals,4
9003,12361587,27,Quarterfinals,quarterfinals,4
9004,12361607,27,Quarterfinals,quarterfinals,4
9005,12361608,27,Quarterfinals,quarterfinals,4
9006,12361667,27,Quarterfinals,quarterfinals,4
9007,12361670,27,Quarterfinals,quarterfinals,4
9008,12361671,27,Quarterfinals,quarterfinals,4
9009,12361743,27,Quarterfinals,quarterfinals,4
9010,12361821,27,Quarterfinals,quarterfinals,4
9011,12361841,27,Quarterfinals,quarterfinals,4
9012,12361844,27,Quarterfinals,quarterfinals,4
9013,12361854,27,Quarterfinals,quarterfinals,4
9014,12361855,27,Quarterfinals,quarterfinals,4
9015,12361863,27,Quarterfinals,quarterfinals,4
9016,12361881,27,Quarterfinals,quarterfinals,4
