,match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
17531,12371224,3479,3941,14056,,,1716898288
17532,12371225,3293,2473,,,,1716906857
17533,12371226,3933,15541,,,,1716897771
17534,12371227,2426,4586,3503,,,1716888889
17535,12371228,997,2824,,,,1716915715
17536,12371229,2596,2659,3860,,,1716887130
17537,12371230,2113,14981,,,,1716897647
17538,12371231,3343,3483,3053,,,1716890750
17539,12371232,2836,2774,3766,,,1716888134
17540,12371233,3398,3224,2345,,,1716915967
17541,12371234,16058,2285,,,,1716914726
17542,12371235,3648,3884,,,,1716885535
17543,12371236,2123,2601,2350,2341,2580,1716835995
17544,12371255,,,,,,
17545,12371256,,,,,,
17546,12371257,,,,,,
17547,12371258,,,,,,
17548,12371259,,,,,,
17549,12371260,,,,,,
17550,12371261,,,,,,
17551,12371262,,,,,,
17552,12371263,,,,,,
17553,12371264,,,,,,
17554,12371265,,,,,,
17555,12371266,,,,,,
17556,12371267,,,,,,
17557,12371268,,,,,,
17558,12371269,,,,,,
17559,12371270,,,,,,
17560,12371271,,,,,,
17561,12371272,,,,,,
17562,12371273,,,,,,
17563,12371274,,,,,,
17564,12371275,,,,,,
17565,12371276,,,,,,
17566,12371277,,,,,,
17567,12371278,,,,,,
17568,12371279,,,,,,
17569,12371280,,,,,,
17570,12371281,,,,,,
17571,12371282,,,,,,
17572,12371283,,,,,,
17573,12371284,,,,,,
17574,12371285,,,,,,
17575,12371286,,,,,,
17576,12371564,,,,,,
17577,12371565,,,,,,
17578,12371566,,,,,,
17579,12371570,,,,,,
17580,12371571,,,,,,
17581,12371573,,,,,,
17582,12371575,,,,,,
17583,12371671,,,,,,
17584,12371672,,,,,,
17585,12371674,,,,,,
17586,12371675,,,,,,
17587,12371679,3262,2228,3454,,,1716880833
17588,12371680,2538,3031,,,,1716876010
17589,12371681,2745,3291,1496,,,1716881416
17590,12371682,2301,2403,,,,1716875325
17591,12371695,,,,,,
17592,12371698,,,,,,
17593,12371701,,,,,,
17594,12371860,2315,3006,,,,1716817974
17595,12371861,1789,801,,,,1716820136
17596,12371921,3252,3682,,,,1716870882
17597,12371922,2101,1721,,,,1716862686
17598,12371923,2818,3421,,,,1716868239
17599,12371924,4978,3411,,,,1716968485
17600,12371925,2400,2632,,,,1716949182
17601,12371926,4540,3716,3009,,,1716961078
17602,12371927,3067,2635,,,,1716965564
17603,12371928,1487,3305,,,,1716955947
17604,12371929,2367,2167,,,,1716884524
17605,12371931,3873,2106,,,,1716959382
17606,12371934,1861,2349,,,,1716967087
17607,12371935,4284,3091,,,,1716951631
17608,12371936,2083,1820,,,,1716862538
17609,12371939,3365,3430,,,,1716950140
17610,12371940,2488,3138,3780,,,1716871109
17611,12371941,1533,4635,,,,1716861923
17612,12371970,2180,3024,,,,1716874981
17613,12371971,2371,2114,,,,1716869905
17614,12371972,3405,2484,,,,1716869433
17615,12371973,4155,2629,,,,1716862566
17616,12371978,5037,1855,492,,,1716865988
17617,12371979,2912,2589,,,,1716867262
17618,12371980,2547,2596,,,,1716861005
17619,12371981,2583,5260,,,,1716867639
17620,12371982,2974,2751,,,,1716861537
17621,12371983,2851,3920,,,,1716875723
17622,12372057,1921,2517,,,,1716824909
17623,12372058,3063,3751,959,,,1716829119
17624,12372137,4049,3065,,,,1716823814
17625,12372144,,,,,,
17626,12372145,,,,,,
17627,12372153,2843,2842,,,,1716824749
17628,12372229,3021,3464,1120,,,1716825329
17629,12372230,,,,,,
17630,12372239,,,,,,
17631,12372240,,,,,,
17632,12372241,1808,2862,827,,,1716823758
17633,12372262,2116,3445,,,,1716824793
17634,12372266,2192,2869,,,,1716817465
17635,12372310,2345,4501,,,,1716828977
17636,12372320,2054,1617,760,,,1716828094
17637,12372377,,,,,,
17638,12372378,,,,,,
17639,12372400,2064,3146,1664,,,1716821856
17640,12372409,,,,,,
17641,12372426,3190,2328,,,,1716823640
17642,12372524,2753,2727,1836,,,1716830143
17643,12372585,,,,,,
17644,12372612,3154,2763,,,,1716824939
17645,12372719,4055,2958,,,,1716825604
17646,12372727,2794,3788,,,,1716830134
17647,12372728,1431,2752,2310,,,1716831980
17648,12372743,2224,2936,,,,1716823145
17649,12372746,1799,,,,,1716900290
17650,12372763,,,,,,
17651,12372839,,,,,,
17652,12372904,1801,2586,,,,1716891306
17653,12372905,3844,3019,,,,1716891606
17654,12372906,4169,3497,3402,,,1716902867
17655,12372907,3164,1703,,,,1716899443
17656,12372908,3326,4902,,,,1716896007
17657,12372909,2441,2030,,,,1716889397
17658,12372910,2446,2398,,,,1716909699
17659,12372963,2745,10901,,,,1716902603
17660,12372965,2481,2247,714,,,1716891439
17661,12372966,1832,2150,,,,1716880278
17662,12372967,3428,2592,,,,1716890093
17663,12372968,3706,2777,752,,,1716897840
17664,12372969,3438,3338,749,,,1716885165
17665,12372970,1697,2091,,,,1716888266
17666,12372971,1980,3071,998,,,1716889711
17667,12372972,1423,1240,,,,1716884555
17668,12372973,2803,1596,,,,1716891552
17669,12372974,1630,2139,,,,1716885157
17670,12372975,2459,4723,,,,1716881085
17671,12372976,10297,1743,,,,1716913528
17672,12372978,2241,2961,,,,1716897373
17673,12372979,2255,1498,,,,1716902809
17674,12372981,10721,2280,,,,1716912503
17675,12372982,3559,1824,,,,1716896818
17676,12372983,2474,1738,12066,,,1716903807
17677,12372985,3359,2893,6998,,,1716893758
17678,12372986,2776,2802,3605,,,1716900661
17679,12372987,1842,2598,,,,1716890787
17680,12372988,1617,3278,,,,1716896294
17681,12372989,4188,11681,14969,,,1716904657
17682,12372990,2467,2095,875,,,1716882823
17683,12372991,3628,4605,1010,,,1716886674
17684,12372992,1837,1847,,,,1716880147
17685,12372993,3153,4063,,,,1716881683
17686,12372994,2577,5884,1036,,,1716897939
17687,12372995,3118,1841,3679,,,1716899675
17688,12372996,1540,2020,,,,1716885233
17689,12372997,2351,556,,,,1716905408
17690,12372998,2233,,,,,1716917422
17691,12372999,1581,1870,,,,1716905793
17692,12373000,1450,1839,,,,1716912318
17693,12373001,1617,2520,2450,,,1716912448
17694,12373002,2609,2893,,,,1716890721
17695,12373003,14481,3641,,,,1716898136
17696,12373004,2413,2879,,,,1716910950
17697,12373005,1374,3426,,,,1716914958
17698,12373006,1952,3636,,,,1716893806
17699,12373007,3028,2861,,,,1716890400
17700,12373008,1886,2745,,,,1716883778
17701,12373009,13228,1997,,,,1716911320
17702,12373010,2124,2241,,,,1716894903
17703,12373011,5039,2661,,,,1716886999
17704,12373013,,,,,,
17705,12373014,,,,,,
17706,12373015,,,,,,
17707,12373016,,,,,,
17708,12373017,4687,3631,,,,1716906704
17709,12373018,4325,4277,,,,1716916213
17710,12373021,3101,5031,2876,,,1716903337
17711,12373022,1514,2236,,,,1716897761
17712,12373023,2226,2207,,,,1716891348
17713,12373025,2314,2282,,,,1716891371
17714,12373027,1316,2362,,,,1716885045
17715,12373028,1798,1566,,,,1716885587
17716,12373030,2328,4017,,,,1716891277
17717,12373032,2442,1722,,,,1716886252
17718,12373033,,,,,,1716899476
17719,12373034,1861,3917,,,,1716894704
17720,12373035,,,,,,
17721,12373036,3842,,,,,1716973961
17722,12373044,1985,1921,,,,1716901405
17723,12373045,2996,4580,,,,1716890612
17724,12373046,1735,2250,1904,,,1716896549
17725,12373047,3919,2573,,,,1716900247
17726,12373049,1193,1971,,,,1716897812
17727,12373050,1317,2737,884,,,1716908704
17728,12373051,1674,2338,,,,1716889056
17729,12373053,1699,2121,2981,,,1716891747
17730,12373072,,,,,,
17731,12373073,,,,,,
17732,12373075,2072,1325,,,,1716918317
17733,12373076,,,,,,
17734,12373077,1180,1453,,,,1716917436
17735,12373078,3087,2340,1015,,,1716892682
17736,12373079,2153,2991,2282,,,1716925046
17737,12373085,3492,4370,,,,1716890797
17738,12373089,,,,,,
17739,12373090,3417,2752,,,,1716899835
17740,12373092,1882,4497,2379,,,1716909287
17741,12373093,,,,,,
17742,12373110,3400,1262,,,,1716887302
17743,12373111,1673,2393,,,,1716885177
17744,12373112,2386,1798,,,,1716891646
17745,12373113,2710,2371,,,,1716891794
17746,12373115,3569,2304,,,,1716887458
17747,12373117,2678,2098,776,,,1716892756
17748,12373119,2473,6204,,,,1716897337
17749,12373120,2379,2134,,,,1716886210
17750,12373121,3487,6060,,,,1716898369
17751,12373122,4131,64324,,,,1716973667
17752,12373123,3395,5672,,,,1716899016
17753,12373124,64570,,,,,1716974285
17754,12373126,3326,2636,,,,1716887165
17755,12373127,6229,,,,,1716910524
17756,12373129,1823,1987,,,,1716885768
17757,12373130,2440,7292,8689,,,1716899927
17758,12373132,4143,,,,,1716907213
17759,12373133,4871,4499,,,,1716889028
17760,12373134,1445,1544,,,,1716896703
17761,12373136,,,,,,
17762,12373139,,,,,,
17763,12373140,,,,,,
17764,12373141,,,,,,
17765,12373142,,,,,,
17766,12373143,,,,,,
17767,12373144,,,,,,
17768,12373145,,,,,,
17769,12373146,4559,2173,,,,1716897671
17770,12373147,4825,3177,,,,1716897110
17771,12373148,,,,,,1716900004
17772,12373152,,,,,,
17773,12373155,3854,2685,,,,1716896229
17774,12373156,1826,1814,,,,1716883847
17775,12373157,1325,496,,,,1716889345
17776,12373158,1644,785,,,,1716883461
17777,12373164,2355,1993,,,,1716884480
17778,12373165,2863,2547,914,,,1716887635
17779,12373168,1761,2047,,,,1716892566
17780,12373169,1097,1039,,,,1716894036
17781,12373187,3159,1546,3575,,,1716914210
17782,12373188,2912,2281,,,,1716906160
17783,12373190,2719,2698,2480,,,1716891240
17784,12373191,1950,4255,5195,,,1716914309
17785,12373192,2376,2003,,,,1716911391
17786,12373194,1861,2724,,,,1716896087
17787,12373195,1923,2413,,,,1716886884
17788,12373196,2037,2715,2039,,,1716891281
17789,12373197,2759,4078,,,,1716888589
17790,12373198,2471,2310,2128,,,1716899916
17791,12373199,,,,,,
17792,12373205,1634,1397,,,,1716885670
17793,12373206,2090,2927,,,,1716888926
17794,12373207,2623,2072,,,,1716892406
17795,12373232,3615,5057,3238,,,1716897317
17796,12373233,3469,2585,2586,,,1716888505
17797,12373234,3130,1970,,,,1716895298
17798,12373235,3018,,,,,1716900445
17799,12373237,2274,2621,,,,1716889234
17800,12373238,1967,1783,,,,1716883728
17801,12373239,2185,3174,,,,1716884122
17802,12373241,3182,2972,,,,1716893474
17803,12373242,3872,4252,,,,1716887755
17804,12373243,3364,3120,,,,1716887474
17805,12373246,3561,2175,4265,,,1716901031
17806,12373248,3026,3894,,,,1716901293
17807,12373249,1969,2015,3016,,,1716895391
17808,12373252,3063,3268,2250,,,1716901606
17809,12373254,1956,3440,,,,1716890420
17810,12373255,2656,4253,,,,1716902437
17811,12373256,5051,5723,,,,1716888812
17812,12373257,1740,2806,,,,1716894674
17813,12373258,3372,2582,,,,1716912275
17814,12373259,2455,2626,5314,,,1716889231
17815,12373260,3476,3276,,,,1716893603
17816,12373263,,,,,,
17817,12373264,,,,,,
17818,12373265,,,,,,
17819,12373266,,,,,,
17820,12373269,,,,,,
17821,12373270,3935,2459,,,,1716899042
17822,12373271,,,,,,
17823,12373272,5264,3456,,,,1716905590
17824,12373273,2800,3020,926,,,1716896964
17825,12373274,,,,,,
17826,12373275,2956,5309,,,,1716893963
17827,12373278,3592,2655,5609,,,1716897897
17828,12373301,,,,,,
17829,12373311,1297,2030,,,,1716831245
17830,12373316,1788,2034,,,,1716892556
17831,12373324,2444,2824,,,,1716897135
17832,12373325,3647,2644,,,,1716896640
17833,12373326,3292,2268,984,,,1716892876
17834,12373327,1512,1944,,,,1716896690
17835,12373352,2965,7496,887,,,1716904978
17836,12373356,2245,4126,2280,,,1716910928
17837,12373362,2083,2399,,,,1716905681
17838,12373363,2721,2462,1889,,,1716905154
17839,12373364,2863,2727,2987,,,1716899700
17840,12373409,2347,2999,,,,1716888917
17841,12373473,3520,1870,869,,,1716891496
17842,12373481,2200,2529,,,,1716887596
17843,12373483,2390,2305,,,,1716887687
17844,12373484,1896,4258,991,,,1716891966
17845,12373488,2854,1805,,,,1716888659
17846,12373489,4388,2762,,,,1716895733
17847,12373490,2346,3830,,,,1716894662
17848,12373491,2636,2176,,,,1716895759
17849,12373492,4601,5254,4151,,,1716901591
17850,12373493,4374,4197,,,,1716889767
17851,12373494,3478,3387,,,,1716888946
17852,12373496,2318,3368,,,,1716888343
17853,12373500,3938,2731,2004,,,1716900739
17854,12373510,2234,2527,2423,,,1716905216
17855,12373511,,,,,,
17856,12373584,2949,2775,2256,,,1716918247
17857,12373585,1607,3289,2979,,,1716908634
17858,12373586,4867,3314,4032,,,1716920628
17859,12373587,3812,3204,,,,1716907608
17860,12373588,2086,2332,,,,1716905499
17861,12373589,2950,3839,,,,1716906949
17862,12373590,3785,3309,,,,1716915678
17863,12373670,,,,,,
17864,12373671,3409,52721,,,,1716850991
17865,12373672,4100,4029,2924,,,1716917406
17866,12373673,4324,3306,2650,,,1716917347
17867,12373674,3524,3306,,,,1716924773
17868,12373675,3768,2556,,,,1716926573
17869,12373676,2614,1881,,,,1716911598
17870,12373677,3736,3222,,,,1716918318
17871,12373678,3546,2982,,,,1716924784
17872,12373680,2539,3383,,,,1716931452
17873,12373730,2501,2271,3285,,,1716913865
17874,12373731,3707,2793,,,,1716923569
17875,12373732,2435,2303,,,,1716920425
17876,12373733,3736,2655,,,,1716928330
17877,12373734,2862,2340,,,,1716926441
17878,12373735,2363,4005,,,,1716930153
17879,12373739,,,,,,
17880,12373767,2204,2088,,,,1716907914
17881,12373768,3387,3836,,,,1716910229
17882,12373769,2254,2425,,,,1716907067
17883,12373770,3032,2736,,,,1716922762
17884,12373771,3273,3128,,,,1716908048
17885,12373772,3207,2975,5431,,,1716930662
17886,12373774,3773,4163,4918,,,1716933910
17887,12373775,3337,5287,,,,1716940279
17888,12373776,1422,1232,,,,1716923187
17889,12373777,1860,2621,,,,1716946433
17890,12373779,1685,2057,,,,1716928358
17891,12373780,2715,2819,,,,1716920794
17892,12373798,2604,2732,,,,1716914793
17893,12373815,,,,,,
17894,12373816,,,,,,
17895,12373817,,,,,,
17896,12373818,,,,,,
17897,12373819,,,,,,
17898,12373821,1909,2434,,,,1716931440
17899,12373822,1454,2112,2537,,,1716931837
17900,12373824,,,,,,
17901,12373825,4157,2046,,,,1716933620
17902,12373829,,,,,,
17903,12373849,,,,,,
17904,12374067,5810,,,,,1716972589
17905,12374068,,,,,,
17906,12374069,1973,2412,,,,1716970992
17907,12374070,2654,,,,,1716970902
17908,12374071,,,,,,
17909,12374072,,,,,,
17910,12374073,,,,,,
17911,12374075,,,,,,
17912,12374076,,,,,,
17913,12374077,3522,5686,,,,1716969823
17914,12374079,,,,,,
17915,12374080,,,,,,
17916,12374082,3387,,,,,1716975356
17917,12374083,3220,4051,,,,1716954671
17918,12374085,2484,3834,,,,1716957788
17919,12374087,3738,2725,,,,1716964405
17920,12374088,2290,3055,,,,1716947694
17921,12374089,2146,2862,,,,1716947153
17922,12374090,,,,,,
17923,12374091,,,,,,
17924,12374092,,,,,,
17925,12374093,,,,,,
17926,12374095,,,,,,
17927,12374096,,,,,,
17928,12374097,,,,,,
17929,12374100,,,,,,
17930,12374101,,,,,,
17931,12374102,,,,,,
17932,12374105,,,,,,
17933,12374113,,,,,,
17934,12374116,,,,,,
17935,12374117,,,,,,
17936,12374118,,,,,,
17937,12374120,2818,3109,,,,1716969683
17938,12374121,,,,,,
17939,12374122,,,,,,
17940,12374124,,,,,,1716973796
17941,12374125,,,,,,
17942,12374126,,,,,,1716973727
17943,12374127,,,,,,
17944,12374128,,,,,,
17945,12374129,,,,,,
17946,12374130,,,,,,1716973873
17947,12374131,,,,,,
17948,12374132,,,,,,
17949,12374133,,,,,,
17950,12374134,,,,,,
17951,12374135,,,,,,1716974104
17952,12374136,,,,,,
17953,12374137,,,,,,
17954,12374138,2270,,,,,1716976198
17955,12374139,,,,,,1716966658
17956,12374140,,,,,,
17957,12374215,,,,,,
17958,12374216,,,,,,
17959,12374217,,,,,,
17960,12374218,,,,,,
17961,12374219,2207,1749,,,,1716928252
17962,12374226,3708,3689,2962,,,1716933223
17963,12374227,,,,,,
17964,12374228,,,,,,
17965,12374229,,,,,,
17966,12374235,2417,4771,,,,1716928544
17967,12374237,1928,3873,3296,,,1716932789
17968,12374360,,,,,,
17969,12374361,,,,,,
17970,12374362,,,,,,
17971,12374363,,,,,,
17972,12374364,,,,,,1716973748
17973,12374365,,,,,,
17974,12374366,,,,,,
17975,12374370,,,,,,
17976,12374385,3411,3167,2317,,,1716952101
17977,12374386,2742,2058,,,,1716957891
17978,12374405,,,,,,1716970343
17979,12374406,,,,,,
17980,12374411,,,,,,
17981,12374413,,,,,,
17982,12374415,,,,,,
17983,12374417,2772,,,,,1716972884
17984,12374420,,,,,,
17985,12374422,,,,,,1716974455
17986,12374424,2415,2586,,,,1716971052
17987,12374427,,,,,,
17988,12374429,,,,,,1716972060
17989,12374430,,,,,,
17990,12374432,,,,,,1716972166
17991,12374434,,,,,,1716972086
17992,12374435,,,,,,
17993,12374436,,,,,,
17994,12374437,2086,3535,,,,1716968967
17995,12374438,,,,,,1716972114
17996,12374439,,,,,,
17997,12374441,,,,,,
17998,12374442,2111,3723,,,,1716968945
17999,12374444,,,,,,
18000,12374446,,,,,,1716970152
18001,12374447,,,,,,
18002,12374449,,,,,,
18003,12374451,,,,,,
18004,12374453,,,,,,
18005,12374455,,,,,,
18006,12374457,,,,,,
18007,12374459,,,,,,
18008,12374461,,,,,,
18009,12374463,,,,,,
18010,12374464,,,,,,1716971990
18011,12374466,3488,,,,,1716976218
18012,12374468,,,,,,
18013,12374470,,,,,,
18014,12374479,,,,,,
18015,12374480,,,,,,1716970043
18016,12374481,,,,,,
18017,12374482,,,,,,
18018,12374483,,,,,,
18019,12374531,1560,1880,,,,1716952449
18020,12374532,5945,5025,3396,,,1716956981
18021,12374533,3336,3525,2531,,,1716952266
18022,12374534,1704,3201,,,,1716946818
18023,12374535,,,,,,
18024,12374536,2061,3042,,,,1716963155
18025,12374537,1732,2955,,,,1716961392
18026,12374538,2697,2966,2465,,,1716950787
18027,12374539,,,,,,
18028,12374540,2562,3320,,,,1716956633
18029,12374541,3554,2652,,,,1716966219
18030,12374542,3239,2567,2065,,,1716956965
18031,12374543,3304,3865,,,,1716963051
18032,12375350,,,,,,
18033,12375446,,,,,,1716974430
18034,12375466,,,,,,
18035,12375471,1582,2013,,,,1716971509
18036,12375512,2359,,,,,1716970902
18037,12375513,,,,,,
18038,12375514,,,,,,
18039,12375515,,,,,,
18040,12375516,,,,,,
18041,12375517,,,,,,
18042,12375519,2565,,,,,1716970575
18043,12375546,3283,,,,,1716973294
18044,12375547,,,,,,
18045,12375548,,,,,,
18046,12375549,1882,,,,,1716972015
18047,12375550,1991,,,,,1716972070
18048,12375551,3149,,,,,1716973098
18049,12375552,,,,,,
18050,12375553,,,,,,
18051,12375554,,,,,,
18052,12375555,3288,,,,,1716975210
18053,12375556,2013,2201,,,,1716973898
18054,12375557,,,,,,
18055,12375558,,,,,,1716975845
18056,12375559,,,,,,
18057,12375560,,,,,,
18058,12375570,,,,,,
18059,12375571,1969,,,,,1716976221
18060,12375572,,,,,,
18061,12375574,,,,,,
18062,12375575,,,,,,
18063,12375576,1584,,,,,1716975627
18064,12375577,,,,,,1716977131
18065,12375628,1753,,,,,1716974316
18066,12375629,,,,,,
18067,12375630,,,,,,
18068,12375631,,,,,,
18069,12375632,,,,,,
18070,12375633,,,,,,
18071,12375634,,,,,,
18072,12375635,,,,,,
18073,12375636,,,,,,
18074,12375655,,,,,,
18075,12375656,,,,,,
18076,12375657,,,,,,
18077,12375658,,,,,,
18078,12375659,,,,,,
18079,12375660,,,,,,
18080,12375661,,,,,,
18081,12375662,,,,,,
18082,12375663,,,,,,
18083,12375667,,,,,,
18084,12375668,4382,,,,,1716974714
18085,12375669,,,,,,
18086,12375670,3308,,,,,1716973442
18087,12375671,,,,,,
18088,12375672,,,,,,
18089,12375673,,,,,,
18090,12375793,,,,,,1716974428
18091,12375794,1394,2670,,,,1716968107
18092,12375795,2163,2757,2819,,,1716971628
18093,12375796,2307,1754,2729,,,1716970822
18094,12375797,,,,,,1716972358
18095,12375798,,,,,,
18096,12375799,,,,,,
18097,12375801,3378,1733,,,,1716969723
18098,12375802,,,,,,
18099,12375803,,,,,,
18100,12375804,,,,,,
18101,12375805,,,,,,1716973545
18102,12375833,2067,3547,1363,,,1716915776
18103,12375834,3306,3108,1287,,,1716917527
18104,12375835,2229,,,,,1716972229
18105,12375836,,,,,,
18106,12375837,,,,,,
18107,12375838,,,,,,
18108,12375839,,,,,,
18109,12375840,3828,,,,,1716973807
18110,12375841,,,,,,
18111,12375842,,,,,,
18112,12375843,2469,1682,,,,1716972197
18113,12375844,,,,,,
18114,12375845,2550,,,,,1716972513
18115,12375885,4212,,,,,1716974369
18116,12376109,3145,2445,,,,1716918140
18117,12376132,,,,,,
18118,12376133,,,,,,
18119,12376134,,,,,,
18120,12376135,2181,1980,,,,1716970588
18121,12376136,1561,2087,,,,1716969820
18122,12376139,4388,,,,,1716972565
18123,12376140,1596,1554,,,,1716969625
18124,12376141,,,,,,
18125,12376171,,,,,,
18126,12376172,,,,,,
18127,12376221,,,,,,
18128,12376266,,,,,,
18129,12376268,,,,,,
18130,12376278,,,,,,
18131,12376330,,,,,,
18132,12376339,1381,,,,,1716975413
18133,12376340,,,,,,
18134,12376341,2581,,,,,1716976343
18135,12376342,,,,,,
18136,12376343,,,,,,1716973767
18137,12376385,,,,,,
18138,12376493,,,,,,
18139,12376499,,,,,,
18140,12376500,3654,,,,,1716974495
18141,12376501,,,,,,
18142,12376502,,,,,,
18143,12376503,2974,2925,,,,1716974601
18144,12376504,,,,,,
18145,12376505,,,,,,1716973681
18146,12376506,2293,2059,,,,1716974657
18147,12376507,2930,,,,,1716975162
18148,12376534,,,,,,
18149,12376647,,,,,,
18150,12376732,,,,,,
18151,12376756,,,,,,
18152,12377216,2748,3900,2770,,,1716951552
18153,12377240,1622,3382,,,,1716957199
18154,12346309,,,,,,
18155,12346310,,,,,,
18156,12346311,,,,,,
18157,12346312,,,,,,
18158,12346313,,,,,,
18159,12346314,,,,,,
18160,12346316,,,,,,
18161,12346318,,,,,,
18162,12346319,,,,,,
18163,12346320,1910,3209,2149,,,1716998073
18164,12346321,,,,,,
18165,12346322,,,,,,
18166,12346323,,,,,,
18167,12346324,,,,,,
18168,12346337,,,,,,
18169,12346350,,,,,,1716973918
18170,12346356,1726,1847,3371,2876,,1716980785
18171,12346357,,,,,,1716973857
18172,12346358,,,,,,
18173,12346359,2571,3806,2352,2608,,1716992583
18174,12346360,,,,,,
18175,12346361,,,,,,1716973920
18176,12346362,,,,,,
18177,12346364,,,,,,1716973924
18178,12346365,,,,,,1716973863
18179,12346366,,,,,,
18180,12346367,,,,,,
18181,12346368,,,,,,
18182,12346371,3255,1936,2926,,,1717015802
18183,12346373,3507,2869,2084,4775,,1717017078
18184,12346429,2172,,,,,1716976067
18185,12346430,,,,,,
18186,12346431,,,,,,
18187,12346432,1392,,,,,1716975293
18188,12346433,,,,,,
18189,12346434,2294,3170,,,,1717003971
18190,12346435,,,,,,
18191,12346436,,,,,,
18192,12346437,,,,,,
18193,12346438,,,,,,1716974343
18194,12346439,,,,,,
18195,12346440,2811,2344,,,,1716980143
18196,12346441,,,,,,
18197,12346442,,,,,,
18198,12346444,,,,,,
18199,12346448,2180,1848,2273,,,1716989207
18200,12346457,4000,1680,4997,,,1717002619
18201,12346473,,,,,,
18202,12346476,,,,,,
18203,12346477,,,,,,
18204,12346479,,,,,,
18205,12346480,,,,,,
18206,12346481,,,,,,
18207,12346482,,,,,,
18208,12346483,,,,,,
18209,12346484,,,,,,
18210,12346485,,,,,,
18211,12346486,,,,,,
18212,12346489,,,,,,
18213,12346490,,,,,,
18214,12346491,,,,,,
18215,12360749,2062,2202,,,,1717001079
18216,12360750,2102,3423,,,,1717006357
18217,12360752,3828,2520,,,,1717028662
18218,12360759,2095,2602,3272,,,1717003645
18219,12361493,,,,,,
18220,12361495,2872,2564,,,,1717001849
18221,12361496,3083,3772,,,,1716989830
18222,12361498,1433,3471,,,,1716989698
18223,12361502,2519,3061,,,,1717006970
18224,12361506,,,,,,
18225,12361622,3226,2593,5078,,,1716911446
18226,12361624,2108,2936,,,,1716908110
18227,12361625,2784,2309,3935,,,1716910628
18228,12361636,3221,5435,,,,1716908931
18229,12361637,2629,2854,,,,1716908209
18230,12361639,2668,2475,,,,1716909121
18231,12361645,1980,1636,,,,1716922078
18232,12361646,2089,1698,,,,1716918487
18233,12361647,3211,2541,,,,1716910124
18234,12361648,2502,1867,,,,1716916790
18235,12361650,1989,2691,,,,1716919419
18236,12361651,2564,2732,2995,,,1716928797
18237,12361656,1311,2017,,,,1716921503
18238,12361665,1588,2502,,,,1716907995
18239,12361906,2245,4090,2751,,,1716927414
18240,12361908,3310,2712,3237,,,1716911511
18241,12361909,3758,2076,3005,1534,,1716914671
18242,12361910,1618,3595,4527,1948,,1716915492
18243,12361911,2470,3722,2959,2230,,1716925557
18244,12361912,1761,2277,2474,,,1716909510
18245,12361913,2912,3401,3011,,,1716920444
18246,12361915,2300,2516,1610,2534,,1716924179
18247,12361916,2120,3822,2171,,,1716921883
18248,12361918,2899,2066,2165,3003,2551,1716921958
18249,12361921,2153,3100,4082,,,1716910936
18250,12361923,3195,4105,2190,4098,2305,1716929942
18251,12361925,2012,1798,3195,1889,,1716913690
18252,12366016,1459,1577,,,,1716917580
18253,12366023,1693,3487,3684,,,1716911653
18254,12366025,2797,2423,,,,1716921053
18255,12366026,2103,1553,,,,1716918645
18256,12366202,16414,1551,516,,,1716942879
18257,12366204,1900,2266,1210,,,1716917969
18258,12366206,2457,1920,4099,2268,,1716920866
18259,12366210,2556,2283,2095,,,1716902942
18260,12366212,2177,2171,1831,3477,,1716912001
18261,12366214,2586,2339,2062,1859,,1716922348
18262,12368842,3252,2258,,,,1716908577
18263,12368847,2316,1562,,,,1716985592
18264,12368848,3173,2689,,,,1716977213
18265,12368849,2565,2797,,,,1716913867
18266,12368850,1461,2103,,,,1716919394
18267,12369610,2028,1998,2892,,,1716942838
18268,12369614,3005,1684,,,,1716922068
18269,12369617,2634,3503,3133,,,1716915357
18270,12369619,2567,3348,3312,,,1716914890
18271,12370960,53129,2365,,,,1716902112
18272,12370968,4094,53987,1209,,,1716904349
18273,12370975,51923,1421,,,,1716902478
18274,12371224,3480,3942,14056,,,1716898288
18275,12371225,3293,2474,,,,1716906857
18276,12371228,997,2825,,,,1716915715
18277,12371233,3399,3225,2346,,,1716915967
18278,12371234,16058,2286,,,,1716914726
18279,12371564,,,,,,
18280,12371565,,,,,,
18281,12371566,,,,,,
18282,12371570,,,,,,
18283,12371571,,,,,,
18284,12371573,,,,,,
18285,12371575,,,,,,
18286,12371924,4978,3411,3864,,,1716968485
18287,12371925,2401,2631,,,,1716949182
18288,12371926,4541,3715,3010,,,1716961078
18289,12371927,3066,2635,,,,1716965564
18290,12371928,1488,3304,,,,1716955947
18291,12371931,3873,2105,,,,1716959382
18292,12371934,1860,2350,,,,1716967087
18293,12371935,4285,3092,,,,1716951631
18294,12371939,3364,3429,,,,1716950140
18295,12372585,2043,3636,,,,1716980448
18296,12372746,1799,81321,,,,1716900290
18297,12372763,2027,4458,,,,1716995335
18298,12372910,2445,2399,,,,1716909699
18299,12372963,2745,10902,,,,1716902603
18300,12372976,10296,1743,,,,1716913528
18301,12372979,2255,1498,,,,1716902809
18302,12372981,10721,2281,,,,1716912503
18303,12372983,2474,1738,12067,,,1716903807
18304,12372989,4188,11681,14969,,,1716904657
18305,12372997,2351,557,,,,1716905408
18306,12372998,2233,70727,1720,,,1716988148
18307,12372999,1582,1870,,,,1716905793
