,match_id,city,stadium,venue_id,country
10791,12344755,Augsburg,Court 1,25902,Germany
10792,12344756,Augsburg,Center Court,25904,Germany
10793,12344769,Augsburg,Court 2,25903,Germany
10794,12344770,Augsburg,Court 2,25903,Germany
10795,12344773,Augsburg,Court 1,25902,Germany
10796,12344774,Augsburg,Center Court,25904,Germany
10797,12344775,Augsburg,Court 2,25903,Germany
10798,12344776,Monastir,Court 5,23362,Tunisia
10799,12344777,Monastir,Court 1,23881,Tunisia
10800,12344778,Monastir,Center Court,23654,Tunisia
10801,12344779,Monastir,Center Court,23654,Tunisia
10802,12344780,Monastir,Court 5,23362,Tunisia
10803,12344781,Monastir,Court 3,23363,Tunisia
10804,12344782,Monastir,Court 6,23890,Tunisia
10805,12344783,Monastir,Court 3,23363,Tunisia
10806,12344784,Monastir,Court 7,23891,Tunisia
10807,12344785,Monastir,Court 8,24180,Tunisia
10808,12344786,Monastir,Court 3,23363,Tunisia
10809,12344787,Monastir,Court 2,23360,Tunisia
10810,12344788,Monastir,Court 2,23360,Tunisia
10811,12344789,Monastir,Court 3,23363,Tunisia
10812,12344790,Monastir,Court 8,24180,Tunisia
10813,12344791,Monastir,Court 7,23891,Tunisia
10814,12344792,Monastir,Court 1,23881,Tunisia
10815,12344793,Monastir,Court 2,23360,Tunisia
10816,12344794,Monastir,Court 8,24180,Tunisia
10817,12344795,Monastir,Court 7,23891,Tunisia
10818,12344796,Monastir,Court 4,23364,Tunisia
10819,12344797,Monastir,Court 4,23364,Tunisia
10820,12344798,Monastir,Court 8,24180,Tunisia
10821,12344799,Monastir,Court 3,23363,Tunisia
10822,12344800,Monastir,Court 1,23881,Tunisia
10823,12344801,Monastir,Court 8,24180,Tunisia
10824,12344802,Monastir,Court 6,23890,Tunisia
10825,12344803,Monastir,Court 7,23891,Tunisia
10826,12344804,Monastir,Court 7,23891,Tunisia
10827,12344805,Monastir,Court 6,23890,Tunisia
10828,12344806,Monastir,Court 4,23364,Tunisia
10829,12344807,Monastir,Court 4,23364,Tunisia
10830,12344808,Monastir,Court 1,23881,Tunisia
10831,12344809,Monastir,Court 4,23364,Tunisia
10832,12344810,Monastir,Court 6,23890,Tunisia
10833,12344811,Monastir,Center Court,23654,Tunisia
10834,12344812,Monastir,Court 2,23360,Tunisia
10835,12344813,Monastir,Center Court,23654,Tunisia
10836,12344814,Monastir,Court 5,23362,Tunisia
10837,12344815,Monastir,Court 6,23890,Tunisia
10838,12344816,Monastir,Center Court,23654,Tunisia
10839,12344817,Monastir,Court 5,23362,Tunisia
10840,12344818,Monastir,Court 5,23362,Tunisia
10841,12345446,Anning,Court 1,20027,China
10842,12345488,An-Ning,Court 9,40921,China
10843,12345612,Kursumlijska Banja,Court 8,41291,Serbia
10844,12345613,Mataro,Center Court,44493,Spain
10845,12345623,Augsburg,Court 2,25903,Germany
10846,12345687,Bucharest,Court 3,17662,Romania
10847,12345828,Bucharest,Court 2,21727,Romania
10848,12345838,Mataro,Court 5,34905,Spain
10849,12345857,Mataro,Court 7,39576,Spain
10850,12345891,Bucharest,Court 2,21727,Romania
10851,12345899,Kranjska Gora,Court 1,39999,Slovenia
10852,12345901,Kursumlijska Banja,Court 4,39044,Serbia
10853,12345902,Kursumlijska Banja,Court 8,41291,Serbia
10854,12345904,Mataro,Court 3,34900,Spain
10855,12299512,Rome,Stadio Centrale,18504,Italy
10856,12302292,Rome,Stadio Centrale,18504,Italy
10857,12317284,Bordeaux,Court Central Cote Ouest,39435,France
10858,12317291,Bordeaux,Court Central Cote Ouest,39435,France
10859,12317298,Bordeaux,Court Central Cote Ouest,39435,France
10860,12317345,Tunis,Court Central,21245,Tunisia
10861,12317365,Turin,Court 4,39452,Italy
10862,12317374,Turin,CENTER COURT,39370,Italy
10863,12317375,Turin,CENTER COURT,39370,Italy
10864,12317379,Turin,CENTER COURT,39370,Italy
10865,12317388,Paris,Court Central,34788,France
10866,12317391,Paris,Court Central,34788,France
10867,12317400,Paris,Court Central,34788,France
10868,12341556,Zagreb,CENTER COURT,26363,Croatia
10869,12341674,Kalmar,Court 1,21606,Sweden
10870,12341962,Reggio Emilia,Court 7,21878,Italy
10871,12341997,Reggio Emilia,Court 7,21878,Italy
10872,12341998,Monzon,Centre Court,39406,Spain
10873,12342053,Strasbourg,Patrice Dominguez,21724,France
10874,12342168,Rabat,Center Court,21429,Morocco
10875,12342172,Rabat,Court 1,21430,Morocco
10876,12342174,Rabat,Center Court,21429,Morocco
10877,12342209,Lyon,Court 1,21765,France
10878,12342210,Lyon,Court 2,17215,France
10879,12342216,Lyon,Court 1,21765,France
10880,12342217,Lyon,Central,21766,France
10881,12342218,Neuquen,Court 1,18153,Argentina
10882,12342219,Lyon,Court 2,17215,France
10883,12342246,Pensacola,Court 20,19709,USA
10884,12342274,Bethany Beach,Court 21,22020,USA
10885,12342275,Neuquen,Court 1,18153,Argentina
10886,12342302,Pensacola,Court 23,19707,USA
10887,12342317,Kingston,T JAMAICA # 1,44416,Jamaica
10888,12342330,Lyon,Central,21766,France
10889,12342334,Lyon,Court 1,21765,France
10890,12342335,Lyon,Court 1,21765,France
10891,12342336,Lyon,Central,21766,France
10892,12342337,Lyon,Central,21766,France
10893,12342367,Bethany Beach,Court 23,22022,USA
10894,12342403,Geneva,Centre Court,21805,Switzerland
10895,12342404,Geneva,Centre Court,21805,Switzerland
10896,12342405,Geneva,Centre Court,21805,Switzerland
10897,12342408,Geneva,Centre Court,21805,Switzerland
10898,12342409,Geneva,Centre Court,21805,Switzerland
10899,12342410,Geneva,Centre Court,21805,Switzerland
10900,12342413,Geneva,Court 1,21763,Switzerland
10901,12342414,Geneva,Court 1,21763,Switzerland
10902,12342569,Kingston,T JAMAICA # 1,44416,Jamaica
10903,12343013,Toyama,B5,44428,Japan
10904,12343021,Kurume,Court 2,21672,Japan
10905,12343063,Luan,Centre Court ,21545,China
10906,12343072,Anning,Center Court,20025,China
10907,12343433,Antalya,Court 2,31437,Turkey
10908,12343434,Antalya,Court 1,17286,Turkey
10909,12343548,Gurb,Court 1,34857,Spain
10910,12343660,Rabat,Court 1,21430,Morocco
10911,12343748,Anning,Court 1,20027,China
10912,12343749,Anning,Court 1,20027,China
10913,12343750,Anning,Court 1,20027,China
10914,12343751,An-Ning,Court 9,40921,China
10915,12343752,Anning,Court 2,20024,China
10916,12343753,Anning,Court 1,20027,China
10917,12343754,Anning,Court 3,20026,China
10918,12343755,Anning,Court 3,20026,China
10919,12343756,Anning,Court 3,20026,China
10920,12343757,Anning,Court 10,24461,China
10921,12343758,Anning,Court 2,20024,China
10922,12343759,Anning,Court 1,20027,China
10923,12343760,Anning,Court 2,20024,China
10924,12343761,Anning,Court 1,20027,China
10925,12343762,Anning,Court 3,20026,China
10926,12343763,Anning,Court 3,20026,China
10927,12343764,An-Ning,Court 9,40921,China
10928,12343765,Anning,Court 2,20024,China
10929,12343766,Anning,Court 2,20024,China
10930,12343767,Kalmar,Court 1,21606,Sweden
10931,12343768,Anning,Center Court,20025,China
10932,12343769,Anning,Court 3,20026,China
10933,12343770,Anning,Court 2,20024,China
10934,12343771,An-Ning,Court 9,40921,China
10935,12343772,An-Ning,Court 9,40921,China
10936,12343773,Anning,Center Court,20025,China
10937,12343774,Anning,Court 10,24461,China
10938,12343775,Anning,Court 10,24461,China
10939,12343776,Anning,Court 10,24461,China
10940,12343777,Anning,Court 10,24461,China
10941,12343778,An-Ning,Court 9,40921,China
10942,12343779,An-Ning,Court 9,40921,China
10943,12343780,Anning,Center Court,20025,China
10944,12343788,Anning,Court 2,20024,China
10945,12343798,Goyang,Court 4,21544,South Korea
10946,12343799,Goyang,Court 4,21544,South Korea
10947,12343800,Goyang,Court 3,21543,South Korea
10948,12343801,Goyang,Court 1,21541,South Korea
10949,12343802,Goyang,Court 4,21544,South Korea
10950,12343803,Goyang,Court 3,21543,South Korea
10951,12343804,Goyang,Court 4,21544,South Korea
10952,12343805,Goyang,Court 2,21542,South Korea
10953,12343806,Goyang,Court 3,21543,South Korea
10954,12343807,Goyang,Court 2,21542,South Korea
10955,12343808,Goyang,Court 1,21541,South Korea
10956,12343809,Goyang,Court 1,21541,South Korea
10957,12343810,Goyang,Court 2,21542,South Korea
10958,12343811,Goyang,Court 1,21541,South Korea
10959,12343812,Goyang,Court 2,21542,South Korea
10960,12343813,Goyang,Court 3,21543,South Korea
10961,12343850,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
10962,12343860,Kranjska Gora,Court 1,39999,Slovenia
10963,12343900,Addis Ababa,Court 1,39382,Ethiopia
10964,12343963,Kachreti,Court 2,39334,Georgia
10965,12343964,Madrid,Centre Court,44409,Spain
10966,12343967,Strasbourg,Patrice Dominguez,21724,France
10967,12343969,Strasbourg,Court 2,21722,France
10968,12344008,Kranjska Gora,Court 2,40001,Slovenia
10969,12344010,Monastir,Court 2,23360,Tunisia
10970,12344011,Monastir,Court 1,23881,Tunisia
10971,12344038,Geneva,Court 1,21763,Switzerland
10972,12344040,Rabat,Center Court,21429,Morocco
10973,12344129,Geneva,Centre Court,21805,Switzerland
10974,12344140,Kranjska Gora,Court 4,39997,Slovenia
10975,12344141,Rabat,Court 1,21430,Morocco
10976,12344142,Rabat,Center Court,21429,Morocco
10977,12344143,Rabat,Court 2,21431,Morocco
10978,12344144,Rabat,Center Court,21429,Morocco
10979,12344145,Rabat,Center Court,21429,Morocco
10980,12344146,Rabat,Center Court,21429,Morocco
10981,12344152,Rabat,Court 2,21431,Morocco
10982,12344155,Prijedor,Court 1,25110,Bosnia & Herzegovina
10983,12344158,Strasbourg,Court 1,21723,France
10984,12344192,Strasbourg,Patrice Dominguez,21724,France
10985,12344193,Strasbourg,Patrice Dominguez,21724,France
10986,12344195,Strasbourg,Patrice Dominguez,21724,France
10987,12344196,Strasbourg,Court 1,21723,France
10988,12344197,Strasbourg,Court 2,21722,France
10989,12344199,Strasbourg,Patrice Dominguez,21724,France
10990,12344200,Strasbourg,Court 1,21723,France
10991,12344212,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
10992,12344213,Rabat,Court 2,21431,Morocco
10993,12344214,Strasbourg,Court 2,21722,France
10994,12344241,Kachreti,Center Court,39331,Georgia
10995,12344242,Kachreti,Center Court,39331,Georgia
10996,12344243,Kachreti,Court 1,39336,Georgia
10997,12344244,Kachreti,Center Court,39331,Georgia
10998,12344246,Kachreti,Court 1,39336,Georgia
10999,12344247,Kachreti,Court 1,39336,Georgia
11000,12344248,Kachreti,Court 3,39332,Georgia
11001,12344249,Kachreti,Center Court,39331,Georgia
11002,12344250,Kachreti,Court 1,39336,Georgia
11003,12344251,Kachreti,Court 3,39332,Georgia
11004,12344252,Kachreti,Court 3,39332,Georgia
11005,12344253,Kachreti,Court 3,39332,Georgia
11006,12344267,Geneva,Court 1,21763,Switzerland
11007,12344268,Geneva,Court 2,21764,Switzerland
11008,12344285,Bethany Beach,Court 23,22022,USA
11009,12344287,Addis Ababa,Court 4,39383,Ethiopia
11010,12344288,Addis Ababa,Court 2,39388,Ethiopia
11011,12344289,Addis Ababa,Court 4,39383,Ethiopia
11012,12344290,Addis Ababa,Court 1,39382,Ethiopia
11013,12344291,Addis Ababa,Court 3,39387,Ethiopia
11014,12344292,Addis Ababa,Court 2,39388,Ethiopia
11015,12344293,Addis Ababa,Court 3,39387,Ethiopia
11016,12344294,Addis Ababa,Court 3,39387,Ethiopia
11017,12344295,Addis Ababa,Court 2,39388,Ethiopia
11018,12344296,Addis Ababa,Court 4,39383,Ethiopia
11019,12344297,Addis Ababa,Court 1,39382,Ethiopia
11020,12344298,Addis Ababa,Court 1,39382,Ethiopia
11021,12344299,Addis Ababa,Court 2,39388,Ethiopia
11022,12344300,Addis Ababa,Court 4,39383,Ethiopia
11023,12344301,Addis Ababa,Court 3,39387,Ethiopia
11024,12344302,Addis Ababa,Court 4,39383,Ethiopia
11025,12344306,Kachreti,Court 3,39332,Georgia
11026,12344307,Kachreti,Center Court,39331,Georgia
11027,12344309,Kachreti,Court 1,39336,Georgia
11028,12344312,Kachreti,Court 3,39332,Georgia
11029,12344313,Kachreti,Court 1,39336,Georgia
11030,12344315,Kachreti,Center Court,39331,Georgia
11031,12344318,Bucharest,Court 1,21728,Romania
11032,12344319,Bucharest,Court 2,21727,Romania
11033,12344320,Bucharest,Court 6,17390,Romania
11034,12344321,Bucharest,Court 6,17390,Romania
11035,12344322,Bucharest,Court 2,21727,Romania
11036,12344323,Bucharest,Court 6,17390,Romania
11037,12344324,Bucharest,Court 3,17662,Romania
11038,12344325,Bucharest,Court 3,17662,Romania
11039,12344326,Bucharest,Court 5,17919,Romania
11040,12344327,Bucharest,Court 4,17389,Romania
11041,12344328,Bucharest,Court 2,21727,Romania
11042,12344329,Bucharest,Court 3,17662,Romania
11043,12344330,Bucharest,Court 6,17390,Romania
11044,12344331,Bucharest,Court 3,17662,Romania
11045,12344332,Bucharest,Court 3,17662,Romania
11046,12344333,Bucharest,Court 1,21728,Romania
11047,12344334,Bucharest,Court 4,17389,Romania
11048,12344335,Bucharest,Court 6,17390,Romania
11049,12344336,Bucharest,Court 4,17389,Romania
11050,12344337,Bucharest,Court 1,21728,Romania
11051,12344338,Bucharest,Court 1,21728,Romania
11052,12344339,Bucharest,Court 4,17389,Romania
11053,12344340,Bucharest,Court 2,21727,Romania
11054,12344341,Bucharest,Court 2,21727,Romania
11055,12344342,Bucharest,Court 6,17390,Romania
11056,12344343,Bucharest,Court 2,21727,Romania
11057,12344344,Bucharest,Court 4,17389,Romania
11058,12344345,Bucharest,Court 5,17919,Romania
11059,12344346,Bucharest,Court 4,17389,Romania
11060,12344347,Bucharest,Court 3,17662,Romania
11061,12344348,Bucharest,Court 1,21728,Romania
11062,12344349,Bucharest,Court 1,21728,Romania
11063,12344351,Bucharest,Court 8,17981,Romania
11064,12344352,Bucharest,Court 3,17662,Romania
11065,12344353,Bucharest,Court 7,17971,Romania
11066,12344354,Bucharest,Court 6,17390,Romania
11067,12344355,Bucharest,Court 7,17971,Romania
11068,12344356,Bucharest,Court 8,17981,Romania
11069,12344357,Bucharest,Court 7,17971,Romania
11070,12344358,Bucharest,Court 1,21728,Romania
11071,12344359,Bucharest,Court 2,21727,Romania
11072,12344360,Bucharest,Court 5,17919,Romania
11073,12344361,Bucharest,Court 5,17919,Romania
11074,12344362,Bucharest,Court 5,17919,Romania
11075,12344363,Bucharest,Court 2,21727,Romania
11076,12344364,Bucharest,Court 1,21728,Romania
11077,12344365,Bucharest,Court 2,21727,Romania
11078,12344366,Bucharest,Court 8,17981,Romania
11079,12344367,Bucharest,Court 6,17390,Romania
11080,12344368,Bucharest,Court 7,17971,Romania
11081,12344369,Bucharest,Court 5,17919,Romania
11082,12344370,Bucharest,Court 3,17662,Romania
11083,12344371,Bucharest,Court 3,17662,Romania
11084,12344372,Bucharest,Court 1,21728,Romania
11085,12344373,Bucharest,Court 7,17971,Romania
11086,12344374,Bucharest,Court 8,17981,Romania
11087,12344375,Bucharest,Court 2,21727,Romania
11088,12344376,Bucharest,Court 6,17390,Romania
11089,12344377,Bucharest,Court 5,17919,Romania
11090,12344378,Bucharest,Court 5,17919,Romania
11091,12344379,Bucharest,Court 6,17390,Romania
11092,12344380,Bucharest,Court 8,17981,Romania
11093,12344381,Bucharest,Court 6,17390,Romania
11094,12344382,Bucharest,Court 3,17662,Romania
11095,12344383,Kranjska Gora,Court 1,39999,Slovenia
11096,12344385,Brcko,Court 3,21735,Bosnia & Herzegovina
11097,12344386,Brcko,Court 1,21733,Bosnia & Herzegovina
11098,12344387,Brcko,Court 1,21733,Bosnia & Herzegovina
11099,12344388,Brcko,Court 3,21735,Bosnia & Herzegovina
11100,12344389,Brcko,Court 1,21733,Bosnia & Herzegovina
11101,12344390,Brcko,Court 2,21734,Bosnia & Herzegovina
11102,12344391,Brcko,Court 3,21735,Bosnia & Herzegovina
11103,12344392,Brcko,Court 1,21733,Bosnia & Herzegovina
11104,12344393,Brcko,Court 3,21735,Bosnia & Herzegovina
11105,12344394,Brcko,Court 2,21734,Bosnia & Herzegovina
11106,12344395,Brcko,Court 2,21734,Bosnia & Herzegovina
11107,12344396,Brcko,Court 4,21732,Bosnia & Herzegovina
11108,12344397,Brcko,Court 2,21734,Bosnia & Herzegovina
11109,12344398,Brcko,Court 3,21735,Bosnia & Herzegovina
11110,12344399,Brcko,Court 2,21734,Bosnia & Herzegovina
11111,12344400,Brcko,Court 1,21733,Bosnia & Herzegovina
11112,12344401,Lyon,Court 1,21765,France
11113,12344402,Lyon,Central,21766,France
11114,12344403,Deauville,Court 18,44475,France
11115,12344404,Deauville,Court JK,44476,France
11116,12344405,Deauville,Court Central,44477,France
11117,12344406,Deauville,Court 19,44478,France
11118,12344407,Deauville,Court 18,44475,France
11119,12344408,Deauville,Court JK,44476,France
11120,12344409,Deauville,Court JK,44476,France
11121,12344410,Deauville,Court Central,44477,France
11122,12344411,Deauville,Court Central,44477,France
11123,12344412,Deauville,Court 18,44475,France
11124,12344413,Deauville,Court JK,44476,France
11125,12344414,Deauville,Court 18,44475,France
11126,12344415,Deauville,Court 19,44478,France
11127,12344416,Deauville,Court Central,44477,France
11128,12344417,Deauville,Court Central,44477,France
11129,12344418,Deauville,Court 19,44478,France
11130,12344420,Annenheim,Court 3,34892,Austria
11131,12344421,Annenheim,Court 1,34889,Austria
11132,12344422,Annenheim,Court 2,34890,Austria
11133,12344423,Annenheim,Court 1,34889,Austria
11134,12344424,Annenheim,Court 2,34890,Austria
11135,12344425,Annenheim,Court 3,34892,Austria
11136,12344426,Annenheim,Court 2,34890,Austria
11137,12344427,Annenheim,Court 2,34890,Austria
11138,12344428,Annenheim,Court 4,34891,Austria
11139,12344429,Annenheim,Court 1,34889,Austria
11140,12344430,Annenheim,Court 3,34892,Austria
11141,12344431,Annenheim,Court 4,34891,Austria
11142,12344432,Annenheim,Court 1,34889,Austria
11143,12344433,Annenheim,Court 4,34891,Austria
11144,12344436,Otocec,Court 4,29459,Slovenia
11145,12344437,Otocec,Court 3,29458,Slovenia
11146,12344438,Otocec,Court 4,29459,Slovenia
11147,12344439,Otocec,Court 2,29472,Slovenia
11148,12344440,Otocec,Court 3,29458,Slovenia
11149,12344441,Otocec,Court 3,29458,Slovenia
11150,12344442,Otocec,Court 2,29472,Slovenia
11151,12344443,Otocec,Court 3,29458,Slovenia
11152,12344444,Otocec,Court 4,29459,Slovenia
11153,12344445,Otocec,Court 2,29472,Slovenia
11154,12344446,Otocec,Court 2,29472,Slovenia
11155,12344447,Otocec,Court 3,29458,Slovenia
11156,12344448,Estepona,Court 1,44482,Spain
11157,12344449,Estepona,Court 2,44483,Spain
11158,12344450,Estepona,Court 3,44486,Spain
11159,12344451,Estepona,Court 5,44487,Spain
11160,12344452,Estepona,Court 7,44489,Spain
11161,12344453,Estepona,Court 3,44486,Spain
11162,12344454,Estepona,Court 1,44482,Spain
11163,12344455,Estepona,Court 2,44483,Spain
11164,12344456,Estepona,Court 2,44483,Spain
11165,12344457,Estepona,Court 2,44483,Spain
11166,12344458,Estepona,Court 5,44487,Spain
11167,12344459,Estepona,Court 3,44486,Spain
11168,12344460,Estepona,Court 7,44489,Spain
11169,12344461,Estepona,Court 3,44486,Spain
11170,12344462,Estepona,Court 1,44482,Spain
11171,12344463,Estepona,Court 1,44482,Spain
11172,12344464,Mataro,Court 1,34903,Spain
11173,12344465,Mataro,Court 1,34903,Spain
11174,12344466,Mataro,Court 2,34902,Spain
11175,12344467,Mataro,Court 4,34901,Spain
11176,12344468,Mataro,Center Court,44493,Spain
11177,12344469,Mataro,Court 7,39576,Spain
11178,12344470,Mataro,Court 4,34901,Spain
11179,12344471,Mataro,Court 4,34901,Spain
11180,12344472,Mataro,Court 5,34905,Spain
11181,12344473,Mataro,Court 3,34900,Spain
11182,12344474,Mataro,Center Court,44493,Spain
11183,12344475,Mataro,Court 2,34902,Spain
11184,12344476,Mataro,Court 3,34900,Spain
11185,12344477,Mataro,Court 4,34901,Spain
11186,12344478,Mataro,Court 1,34903,Spain
11187,12344479,Mataro,Court 3,34900,Spain
11188,12344480,Mataro,Court 4,34901,Spain
11189,12344481,Mataro,Center Court,44493,Spain
11190,12344482,Mataro,Court 3,34900,Spain
11191,12344483,Mataro,Court 5,34905,Spain
11192,12344484,Mataro,Court 7,39576,Spain
11193,12344485,Mataro,Court 2,34902,Spain
11194,12344486,Mataro,Court 2,34902,Spain
11195,12344487,Mataro,Court 5,34905,Spain
11196,12344488,Mataro,Center Court,44493,Spain
11197,12344489,Mataro,Court 5,34905,Spain
11198,12344490,Mataro,Court 5,34905,Spain
11199,12344491,Mataro,Court 2,34902,Spain
11200,12344492,Mataro,Court 1,34903,Spain
11201,12344493,Mataro,Court 1,34903,Spain
11202,12344494,Mataro,Court 3,34900,Spain
11203,12344495,Mataro,Center Court,44493,Spain
11204,12344499,Cervia,Court 2,44495,Italy
11205,12344500,Cervia,Court 1,44496,Italy
11206,12344501,Cervia,Court 3,44499,Italy
11207,12344502,Cervia,Court 2,44495,Italy
11208,12344503,Cervia,Court 2,44495,Italy
11209,12344504,Cervia,Court 3,44499,Italy
11210,12344505,Cervia,Court 2,44495,Italy
11211,12344506,Cervia,Court 1,44496,Italy
11212,12344507,Cervia,Court 2,44495,Italy
11213,12344508,Cervia,Court 1,44496,Italy
11214,12344509,Cervia,Court 1,44496,Italy
11215,12344510,Cervia,Court 2,44495,Italy
11216,12344511,Cervia,Court 3,44499,Italy
11217,12344512,Cervia,Court 1,44496,Italy
11218,12344513,Cervia,Court 1,44496,Italy
11219,12344514,Cervia,Court 3,44499,Italy
11220,12344518,Skopje,Center Court,32214,North Macedonia
11221,12344519,Skopje,Center Court,32214,North Macedonia
11222,12344520,Skopje,Center Court,32214,North Macedonia
11223,12344521,Skopje,Court 5,32197,North Macedonia
11224,12344522,Skopje,Center Court,32214,North Macedonia
11225,12344524,Kranjska Gora,Court 2,40001,Slovenia
11226,12344526,Skopje,Court 8,32199,North Macedonia
11227,12344527,Skopje,Court 6,32196,North Macedonia
11228,12344528,Skopje,Court 5,32197,North Macedonia
11229,12344529,Skopje,Court 5,32197,North Macedonia
11230,12344530,Skopje,Court 6,32196,North Macedonia
11231,12344541,Skopje,Court 8,32199,North Macedonia
11232,12344542,Skopje,Court 8,32199,North Macedonia
11233,12344543,Reggio Emilia,Campo Centrale,44400,Italy
11234,12344570,Celje,Sportna Dvorana Golovec,22710,Slovenia
11235,12344571,Celje,Lasko 1,44504,Slovenia
11236,12344572,Celje,Sportna Dvorana Golovec,22710,Slovenia
11237,12344573,Celje,Sportna Dvorana Golovec,22710,Slovenia
11238,12344574,Celje,Sportna Dvorana Golovec,22710,Slovenia
11239,12344575,Celje,Lasko 1,44504,Slovenia
11240,12344576,Celje,Lasko 1,44504,Slovenia
11241,12344577,Celje,Sportna Dvorana Golovec,22710,Slovenia
11242,12344578,Celje,Sportna Dvorana Golovec,22710,Slovenia
11243,12344579,Celje,Sportna Dvorana Golovec,22710,Slovenia
11244,12344580,Celje,Lasko 1,44504,Slovenia
11245,12344581,Celje,Lasko 1,44504,Slovenia
11246,12344582,Celje,Sportna Dvorana Golovec,22710,Slovenia
11247,12344583,Celje,Sportna Dvorana Golovec,22710,Slovenia
11248,12344584,Celje,Sportna Dvorana Golovec,22710,Slovenia
11249,12344585,Celje,Sportna Dvorana Golovec,22710,Slovenia
11250,12344587,Bol,Court 3,44506,Croatia
11251,12344588,Bol,Court 8,44508,Croatia
11252,12344589,Bol,Court 10,44510,Croatia
11253,12344590,Bol,Court 16,44511,Croatia
11254,12344591,Bol,Court 9,44512,Croatia
11255,12344592,Bol,Court 15,44523,Croatia
11256,12344593,Bol,Court 18,44513,Croatia
11257,12344594,Bol,Court 11,44515,Croatia
11258,12344595,Bol,Court 1,44518,Croatia
11259,12344596,Bol,Court 8,44508,Croatia
11260,12344597,Bol,Court 8,44508,Croatia
11261,12344598,Bol,Court 17,44514,Croatia
11262,12344599,Bol,Court 1,44518,Croatia
11263,12344600,Bol,Court 9,44512,Croatia
11264,12344601,Bol,Court 10,44510,Croatia
11265,12344602,Bol,Court 9,44512,Croatia
11266,12344603,Bol,Court 1,44518,Croatia
11267,12344604,Bol,Court 15,44523,Croatia
11268,12344605,Bol,Court 1,44518,Croatia
11269,12344606,Bol,Court 10,44510,Croatia
11270,12344607,Bol,Court 10,44510,Croatia
11271,12344608,Bol,Court 18,44513,Croatia
11272,12344609,Bol,Court 3,44506,Croatia
11273,12344610,Bol,Court 3,44506,Croatia
11274,12344611,Bol,Court 1,44518,Croatia
11275,12344612,Bol,Court 15,44523,Croatia
11276,12344613,Bol,Court 11,44515,Croatia
11277,12344614,Bol,Court 16,44511,Croatia
11278,12344615,Bol,Court 15,44523,Croatia
11279,12344616,Bol,Court 8,44508,Croatia
11280,12344617,Bol,Court 9,44512,Croatia
11281,12344618,Bol,Court 18,44513,Croatia
11282,12344619,Bol,Court 17,44514,Croatia
11283,12344620,Bol,Court 16,44511,Croatia
11284,12344621,Bol,Court 17,44514,Croatia
11285,12344622,Bol,Court 11,44515,Croatia
11286,12344623,Bol,Court 18,44513,Croatia
11287,12344624,Bol,Court 11,44515,Croatia
11288,12344625,Bol,Court 3,44506,Croatia
11289,12344626,Bol,Court 16,44511,Croatia
11290,12344627,Bol,Court 3,44506,Croatia
11291,12344628,Bol,Court 15,44523,Croatia
11292,12344629,Rabat,Court 1,21430,Morocco
11293,12344635,Lyon,Court 2,17215,France
11294,12344636,Lyon,Court 1,21765,France
11295,12344637,Neuquen,Court 3,18151,Argentina
11296,12344696,Kursumlijska Banja,Court 4,39044,Serbia
11297,12344697,Kursumlijska Banja,Court 2,39050,Serbia
11298,12344698,Kursumlijska Banja,Court 2,39050,Serbia
11299,12344699,Kursumlijska Banja,Court 3,39051,Serbia
11300,12344700,Kursumlijska Banja,Court 1,39048,Serbia
11301,12344701,Kursumlijska Banja,Court 4,39044,Serbia
11302,12344702,Kursumlijska Banja,Court 6,39111,Serbia
11303,12344703,Kursumlijska Banja,Court 8,41291,Serbia
11304,12344704,Kursumlijska Banja,Court 6,39111,Serbia
11305,12344705,Kursumlijska Banja,Court 4,39044,Serbia
11306,12344706,Kursumlijska Banja,Court 2,39050,Serbia
11307,12344707,Kursumlijska Banja,Court 3,39051,Serbia
11308,12344708,Kursumlijska Banja,Court 8,41291,Serbia
11309,12344709,Kursumlijska Banja,Court 2,39050,Serbia
11310,12344710,Kursumlijska Banja,Court 7,41293,Serbia
11311,12344711,Kursumlijska Banja,Court 7,41293,Serbia
11312,12344712,Kursumlijska Banja,Court 7,41293,Serbia
11313,12344713,Kursumlijska Banja,Court 6,39111,Serbia
11314,12344714,Kursumlijska Banja,Court 2,39050,Serbia
11315,12344715,Kursumlijska Banja,Court 8,41291,Serbia
11316,12344716,Kursumlijska Banja,Court 4,39044,Serbia
11317,12344717,Kursumlijska Banja,Court 5,39046,Serbia
11318,12344718,Kursumlijska Banja,Court 1,39048,Serbia
11319,12344719,Kursumlijska Banja,Court 3,39051,Serbia
11320,12344720,Kursumlijska Banja,Court 5,39046,Serbia
11321,12344721,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
11322,12344722,Kursumlijska Banja,Court 3,39051,Serbia
11323,12344723,Kursumlijska Banja,Court 5,39046,Serbia
11324,12344724,Kursumlijska Banja,Court 2,39050,Serbia
11325,12344725,Kursumlijska Banja,Court 6,39111,Serbia
11326,12344726,Kursumlijska Banja,Court 8,41291,Serbia
11327,12344727,Kursumlijska Banja,Court 5,39046,Serbia
11328,12344728,Kursumlijska Banja,Court 5,39046,Serbia
11329,12344729,Kursumlijska Banja,Court 1,39048,Serbia
11330,12344730,Kursumlijska Banja,Court 1,39048,Serbia
