,match_id,home_vote,away_vote
16627,12369489,42,120
16628,12369490,120,4
16629,12369491,44,126
16630,12369611,78,392
16631,12369612,358,650
16632,12369613,506,400
16633,12369615,90,104
16634,12369616,64,90
16635,12369618,6,208
16636,12369637,0,4
16637,12369638,0,0
16638,12369639,2,2
16639,12369640,2,4
16640,12369641,2,0
16641,12369642,0,0
16642,12369643,0,0
16643,12369644,0,0
16644,12369714,2,2
16645,12369715,10,0
16646,12369716,0,6
16647,12369717,4,0
16648,12369718,0,8
16649,12369719,0,0
16650,12369720,20,0
16651,12369721,24,0
16652,12369722,10,6
16653,12369723,6,2
16654,12369724,2,0
16655,12369787,8,0
16656,12369788,4,0
16657,12369789,4,2
16658,12369790,0,2
16659,12369791,2,0
16660,12369792,0,0
16661,12369793,6,8
16662,12369794,2,0
16663,12369795,0,12
16664,12369796,2,2
16665,12369797,0,0
16666,12369798,8,6
16667,12369799,0,0
16668,12369800,0,0
16669,12369801,4,0
16670,12369802,2,0
16671,12369994,32,10
16672,12370047,234,482
16673,12370149,2,16
16674,12370150,36,52
16675,12370151,28,22
16676,12370152,36,2
16677,12370153,54,20
16678,12370154,92,6
16679,12370155,10,86
16680,12370164,14,56
16681,12370171,44,16
16682,12370172,34,12
16683,12370173,10,0
16684,12370174,22,4
16685,12370175,10,2
16686,12370176,40,0
16687,12370179,494,86
16688,12370184,10,30
16689,12370185,26,10
16690,12370186,20,0
16691,12370187,38,4
16692,12370188,34,4
16693,12370189,18,6
16694,12370190,32,98
16695,12370191,42,12
16696,12370192,52,0
16697,12370193,80,12
16698,12370194,32,60
16699,12370217,0,0
16700,12370221,20,2
16701,12370222,42,8
16702,12370223,22,8
16703,12370224,60,22
16704,12370227,46,4
16705,12370231,0,20
16706,12370232,20,12
16707,12370233,24,132
16708,12370236,26,0
16709,12370240,202,34
16710,12370251,8,42
16711,12370279,22,4
16712,12370284,6,34
16713,12370285,38,32
16714,12370298,0,8
16715,12370377,0,2
16716,12370378,0,0
16717,12370379,0,6
16718,12370380,0,0
16719,12370381,0,10
16720,12370382,2,6
16721,12370383,2,0
16722,12370384,0,6
16723,12370385,6,2
16724,12370387,0,22
16725,12370388,410,230
16726,12370389,20,8
16727,12370390,22,14
16728,12370391,2,10
16729,12370392,8,20
16730,12370393,32,48
16731,12370394,40,0
16732,12370395,80,12
16733,12370396,20,4
16734,12370397,0,6
16735,12370401,84,0
16736,12370403,4,68
16737,12370407,4,12
16738,12370408,28,4
16739,12370409,0,6
16740,12370410,68,14
16741,12370412,10,2
16742,12370413,2,0
16743,12370414,4,0
16744,12370415,8,2
16745,12370416,0,6
16746,12370417,0,0
16747,12370418,2,4
16748,12370419,0,2
16749,12370420,0,6
16750,12370421,0,0
16751,12370422,4,4
16752,12370423,10,4
16753,12370426,2,0
16754,12370433,4,0
16755,12370434,6,0
16756,12370435,0,0
16757,12370436,4,4
16758,12370437,4,0
16759,12370438,4,0
16760,12370439,6,2
16761,12370440,6,4
16762,12370441,2,0
16763,12370442,8,8
16764,12370443,10,0
16765,12370448,14,2
16766,12370449,8,2
16767,12370450,4,0
16768,12370451,2,2
16769,12370452,8,0
16770,12370453,10,2
16771,12370454,2,0
16772,12370455,8,4
16773,12370461,0,0
16774,12370463,0,2
16775,12370464,8,8
16776,12370466,18,0
16777,12370467,6,2
16778,12370468,28,26
16779,12370469,8,0
16780,12370470,28,18
16781,12370471,24,14
16782,12370472,6,20
16783,12370473,14,10
16784,12370480,2,0
16785,12370481,0,0
16786,12370482,2,0
16787,12370483,0,0
16788,12370484,4,0
16789,12370485,0,0
16790,12370486,2,2
16791,12370487,4,0
16792,12370488,2,10
16793,12370489,0,2
16794,12370490,2,0
16795,12370491,4,0
16796,12370492,4,0
16797,12370493,2,0
16798,12370494,6,0
16799,12370495,0,0
16800,12370496,0,8
16801,12370497,0,0
16802,12370498,0,0
16803,12370499,2,0
16804,12370500,0,0
16805,12370501,0,0
16806,12370502,0,6
16807,12370503,0,0
16808,12370504,2,0
16809,12370505,2,0
16810,12370506,0,0
16811,12370517,0,30
16812,12370518,10,14
16813,12370519,4,10
16814,12370520,10,2
16815,12370521,12,0
16816,12370522,14,16
16817,12370523,8,6
16818,12370524,30,2
16819,12370525,2,10
16820,12370526,10,8
16821,12370527,2,4
16822,12370528,16,2
16823,12370529,2,12
16824,12370530,0,6
16825,12370531,4,0
16826,12370532,16,12
16827,12370533,2,0
16828,12370534,4,0
16829,12370535,2,8
16830,12370536,8,0
16831,12370537,0,0
16832,12370538,0,0
16833,12370539,2,0
16834,12370540,4,0
16835,12370541,4,8
16836,12370542,0,0
16837,12370543,2,4
16838,12370544,0,0
16839,12370545,0,0
16840,12370546,2,4
16841,12370547,0,0
16842,12370548,0,0
16843,12370549,0,2
16844,12370554,0,0
16845,12370558,6,0
16846,12370559,0,10
16847,12370565,2,20
16848,12370566,34,0
16849,12370567,28,30
16850,12370568,6,6
16851,12370569,8,0
16852,12370570,2,18
16853,12370571,4,16
16854,12370572,0,20
16855,12370573,54,0
16856,12370574,128,14
16857,12370575,92,10
16858,12370576,42,0
16859,12370577,38,8
16860,12370578,6,14
16861,12370579,2,32
16862,12370580,34,66
16863,12370599,2,0
16864,12370600,4,0
16865,12370601,10,2
16866,12370602,2,0
16867,12370603,4,0
16868,12370604,8,2
16869,12370605,0,0
16870,12370606,4,14
16871,12370607,2,0
16872,12370608,0,4
16873,12370609,0,2
16874,12370610,2,2
16875,12370611,0,22
16876,12370612,6,0
16877,12370613,4,0
16878,12370614,16,0
16879,12370615,0,2
16880,12370616,0,6
16881,12370617,8,0
16882,12370618,4,10
16883,12370619,6,2
16884,12370620,0,4
16885,12370621,0,4
16886,12370622,0,0
16887,12370623,0,4
16888,12370624,8,4
16889,12370625,0,0
16890,12370626,8,4
16891,12370627,0,0
16892,12370628,6,16
16893,12370630,0,0
16894,12370631,0,8
16895,12370634,0,0
16896,12370635,6,4
16897,12370636,2,6
16898,12370637,4,0
16899,12370638,0,4
16900,12370642,296,94
16901,12370643,0,6
16902,12370644,30,0
16903,12370645,8,2
16904,12370646,22,32
16905,12370647,6,4
16906,12370648,64,10
16907,12370649,16,8
16908,12370650,6,16
16909,12370651,2,2
16910,12370652,16,8
16911,12370653,14,0
16912,12370654,18,2
16913,12370655,12,30
16914,12370656,6,6
16915,12370657,0,30
16916,12370658,8,18
16917,12370659,8,4
16918,12370660,28,68
16919,12370661,4,12
16920,12370662,4,4
16921,12370663,0,4
16922,12370664,6,16
16923,12370665,8,0
16924,12370668,24,6
16925,12370669,6,30
16926,12370670,34,6
16927,12370671,26,10
16928,12370672,22,4
16929,12370673,2,50
16930,12370674,34,0
16931,12370675,4,6
16932,12370676,18,0
16933,12370677,24,4
16934,12370678,4,16
16935,12370679,4,2
16936,12370680,54,2
16937,12370681,58,4
16938,12370682,16,20
16939,12370683,4,26
16940,12370689,42,32
16941,12370692,12,0
16942,12370772,34,54
16943,12370923,224,20
16944,12370942,128,8
16945,12370944,6,4
16946,12370945,4,2
16947,12370946,2,42
16948,12370947,8,14
16949,12370948,6,8
16950,12370949,0,8
16951,12370950,26,32
16952,12370951,2,32
16953,12370952,0,2
16954,12370953,6,2
16955,12370954,14,38
16956,12370955,6,4
16957,12370956,18,18
16958,12370957,0,0
16959,12370958,2,6
16960,12370960,16,4
16961,12370961,0,2
16962,12370962,4,8
16963,12370963,12,4
16964,12370964,12,0
16965,12370965,8,0
16966,12370966,14,0
16967,12370967,14,0
16968,12370968,4,22
16969,12370969,0,2
16970,12370970,8,0
16971,12370971,0,0
16972,12370972,6,2
16973,12370973,0,14
16974,12370974,0,8
16975,12370975,6,0
16976,12371020,76,48
16977,12371033,4,4
16978,12371034,0,2
16979,12371035,2,2
16980,12371036,8,4
16981,12371037,4,0
16982,12371038,0,8
16983,12371039,6,0
16984,12371040,8,0
16985,12371080,190,50
16986,12371224,16,30
16987,12371225,8,14
16988,12371226,20,56
16989,12371227,54,154
16990,12371228,40,58
16991,12371229,32,62
16992,12371230,62,0
16993,12371231,18,18
16994,12371232,14,16
16995,12371234,74,14
16996,12371235,6,16
16997,12371236,2706,1346
16998,12371237,254,636
16999,12371238,0,0
17000,12371255,0,2
17001,12371256,6,0
17002,12371257,0,2
17003,12371258,2,0
17004,12371259,2,0
17005,12371260,4,10
17006,12371261,2,0
17007,12371262,2,0
17008,12371263,2,0
17009,12371264,2,0
17010,12371265,0,2
17011,12371266,2,0
17012,12371267,0,2
17013,12371268,2,0
17014,12371269,0,0
17015,12371270,0,0
17016,12371271,0,0
17017,12371272,2,0
17018,12371273,0,0
17019,12371274,6,6
17020,12371275,4,0
17021,12371276,0,0
17022,12371277,0,0
17023,12371278,0,0
17024,12371279,0,0
17025,12371280,0,0
17026,12371281,0,0
17027,12371282,0,0
17028,12371283,0,0
17029,12371284,2,0
17030,12371285,0,0
17031,12371286,2,0
17032,12371531,0,0
17033,12371532,0,0
17034,12371533,10,0
17035,12371534,4,4
17036,12371535,0,0
17037,12371554,24,4
17038,12371555,20,0
17039,12371556,22,2
17040,12371558,10,2
17041,12371559,0,0
17042,12371561,0,0
17043,12371564,88,36
17044,12371565,18,22
17045,12371566,8,78
17046,12371570,40,30
17047,12371571,10,16
17048,12371573,42,0
17049,12371575,24,66
17050,12371652,0,0
17051,12371671,2,6
17052,12371672,4,0
17053,12371674,2,0
17054,12371675,2,0
17055,12371679,70,4
17056,12371680,12,8
17057,12371681,4,26
17058,12371682,4,14
17059,12371695,2,0
17060,12371698,0,0
17061,12371701,0,0
17062,12371860,8,8
17063,12371861,4,2
17064,12371921,68,84
17065,12371922,70,0
17066,12371923,56,26
17067,12371929,0,8
17068,12371936,24,8
17069,12371940,34,32
17070,12371941,28,14
17071,12371970,16,44
17072,12371971,88,20
17073,12371972,26,8
17074,12371973,16,140
17075,12371978,50,12
17076,12371979,46,4
17077,12371980,58,20
17078,12371981,42,4
17079,12371982,0,16
17080,12371983,20,156
17081,12372057,0,0
17082,12372058,8,0
17083,12372137,6,4
17084,12372144,2,0
17085,12372145,0,0
17086,12372153,2,0
17087,12372229,10,4
17088,12372230,6,0
17089,12372239,0,0
17090,12372240,0,2
17091,12372241,6,0
17092,12372262,2,2
17093,12372266,14,8
17094,12372310,12,4
17095,12372320,2,0
17096,12372377,0,0
17097,12372378,2,0
17098,12372400,8,2
17099,12372409,0,0
17100,12372426,4,4
17101,12372524,0,18
17102,12372585,24,24
17103,12372612,2,8
17104,12372719,0,0
17105,12372727,4,0
17106,12372728,8,2
17107,12372743,2,0
17108,12372746,8,52
17109,12372839,0,0
17110,12372904,8,14
17111,12372905,22,22
17112,12372906,28,4
17113,12372907,0,0
17114,12372908,6,2
17115,12372909,14,0
17116,12372910,16,18
17117,12372963,8,28
17118,12372965,2,4
17119,12372966,2,34
17120,12372967,30,8
17121,12372968,2,0
17122,12372969,12,10
17123,12372970,14,2
17124,12372971,0,2
17125,12372972,18,0
17126,12372973,22,4
17127,12372974,14,4
17128,12372975,8,16
17129,12372976,0,52
17130,12372978,0,14
17131,12372979,8,8
17132,12372981,8,12
17133,12372982,0,0
17134,12372983,0,6
17135,12372985,20,8
17136,12372986,2,26
17137,12372987,32,0
17138,12372988,8,2
17139,12372989,14,58
17140,12372990,26,8
17141,12372991,6,0
17142,12372992,36,8
17143,12372993,6,16
17144,12372994,4,20
17145,12372995,32,4
17146,12372996,2,34
17147,12372997,4,56
17148,12372999,2,44
17149,12373001,0,18
17150,12373002,20,2
17151,12373003,8,16
17152,12373004,0,6
17153,12373005,2,26
17154,12373006,32,4
17155,12373007,10,34
17156,12373008,4,38
17157,12373009,6,32
17158,12373010,6,62
17159,12373011,36,62
17160,12373013,60,72
17161,12373014,112,76
17162,12373015,88,84
17163,12373016,28,62
17164,12373017,154,210
17165,12373018,84,104
17166,12373021,14,6
17167,12373022,12,22
17168,12373023,4,22
17169,12373025,8,18
17170,12373027,12,18
17171,12373028,8,8
17172,12373030,6,2
17173,12373032,14,46
17174,12373033,32,8
17175,12373034,6,10
17176,12373035,58,10
17177,12373044,14,24
17178,12373045,0,0
17179,12373046,20,18
17180,12373047,2,30
17181,12373049,20,0
17182,12373050,36,6
17183,12373051,30,14
17184,12373053,2,22
17185,12373072,4,20
17186,12373073,18,4
17187,12373076,26,2
17188,12373078,2,18
17189,12373085,0,10
17190,12373089,42,6
17191,12373090,0,4
17192,12373092,4,18
17193,12373093,22,2
17194,12373110,6,0
17195,12373111,6,6
17196,12373112,8,8
17197,12373113,22,8
17198,12373115,38,14
17199,12373117,16,0
17200,12373119,18,10
17201,12373120,38,14
17202,12373121,28,54
17203,12373122,0,4
17204,12373123,8,54
17205,12373124,2,0
17206,12373126,16,4
17207,12373127,34,0
17208,12373129,6,18
17209,12373130,4,0
17210,12373132,0,8
17211,12373133,8,10
17212,12373134,4,50
17213,12373136,0,0
17214,12373139,2,0
17215,12373140,0,4
17216,12373141,4,6
17217,12373142,4,0
17218,12373143,2,4
17219,12373144,4,4
17220,12373145,0,4
17221,12373146,74,12
17222,12373147,26,10
17223,12373148,4,22
17224,12373152,2,0
17225,12373155,0,26
17226,12373156,8,16
17227,12373157,4,18
17228,12373158,4,4
17229,12373164,6,20
17230,12373165,4,6
17231,12373168,4,0
17232,12373169,18,0
17233,12373187,6,64
17234,12373188,40,4
17235,12373190,40,14
17236,12373191,14,54
17237,12373192,2,72
17238,12373194,0,34
17239,12373195,8,4
17240,12373196,72,2
17241,12373197,4,94
17242,12373198,4,20
17243,12373205,4,2
17244,12373206,12,0
17245,12373207,12,12
17246,12373232,0,16
17247,12373233,90,2
17248,12373234,40,12
17249,12373235,2,16
17250,12373237,36,18
17251,12373238,10,4
17252,12373239,4,22
17253,12373241,20,44
17254,12373242,12,14
17255,12373243,66,6
17256,12373246,66,0
17257,12373248,20,24
17258,12373249,16,4
17259,12373252,42,32
17260,12373254,12,2
17261,12373255,24,4
17262,12373256,8,2
17263,12373257,0,36
17264,12373259,26,6
17265,12373260,16,8
17266,12373263,8,2
17267,12373264,0,8
17268,12373265,2,6
17269,12373266,8,0
17270,12373269,0,2
17271,12373270,6,22
17272,12373271,2,2
17273,12373272,0,10
17274,12373273,8,0
17275,12373274,0,2
17276,12373275,126,8
17277,12373278,2,16
17278,12373301,6,0
17279,12373311,0,0
17280,12373316,0,6
17281,12373324,4,2
17282,12373325,2,2
17283,12373326,24,2
17284,12373327,0,2
17285,12373352,14,16
17286,12373356,10,8
17287,12373362,34,16
17288,12373363,48,2
17289,12373364,38,6
17290,12373409,16,0
17291,12373473,0,0
17292,12373481,6,2
17293,12373483,2,0
17294,12373484,0,8
17295,12373488,0,0
17296,12373489,8,28
17297,12373490,2,2
17298,12373491,16,0
17299,12373492,10,24
17300,12373493,0,12
17301,12373494,0,4
17302,12373496,2,4
17303,12373500,0,10
17304,12373510,4,10
17305,12373511,2,16
17306,12373585,4,2
17307,12373587,0,2
17308,12373588,6,0
17309,12373589,6,6
17310,12373671,2,0
17311,12346320,2254,480
17312,12346350,3436,8898
17313,12346356,1152,4994
17314,12346357,4556,1184
17315,12346358,844,5718
17316,12346359,150,10278
17317,12346360,5350,3048
17318,12346361,4676,1604
17319,12346362,4054,1064
17320,12346364,13074,1698
17321,12346365,8698,176
17322,12346366,150,2568
17323,12346367,1460,7294
17324,12346368,1866,1902
17325,12346429,718,5068
17326,12346430,30,414
17327,12346431,98,1880
17328,12346432,616,2122
17329,12346433,5232,664
17330,12346435,278,1060
17331,12346437,5918,308
17332,12346438,3698,424
17333,12346439,160,2108
17334,12346440,1688,4316
17335,12346442,642,232
17336,12346448,816,1726
17337,12346457,3006,28
17338,12361495,84,178
17339,12361496,58,88
17340,12361498,160,64
17341,12361600,112,246
17342,12361601,5400,150
17343,12361611,950,4080
17344,12361616,1858,302
17345,12361619,5294,250
17346,12361621,592,604
17347,12361622,3108,232
17348,12361624,1140,2460
17349,12361625,94,1674
17350,12361626,1076,1246
17351,12361628,1202,2538
17352,12361632,3396,534
17353,12361633,126,2784
17354,12361635,490,92
17355,12361636,3842,186
17356,12361637,884,56
17357,12361639,1902,4926
17358,12361640,400,2784
17359,12361641,5144,518
17360,12361642,1538,366
17361,12361644,18,34
17362,12361645,3672,370
17363,12361646,2268,644
17364,12361647,420,4438
17365,12361648,4780,220
17366,12361650,320,1726
17367,12361651,2112,6664
17368,12361656,4038,970
17369,12361665,860,1272
17370,12361886,4564,1160
17371,12361888,4898,2556
17372,12361892,3256,8456
17373,12361902,3586,4280
17374,12361906,26568,3806
17375,12361907,1724,7204
17376,12361908,3860,4490
17377,12361909,3952,834
17378,12361910,1340,2792
17379,12361911,5630,1028
17380,12361912,3488,440
17381,12361913,146,11930
17382,12361914,7062,238
17383,12361915,1008,6450
17384,12361916,218,0
17385,12361917,5568,6772
17386,12361918,3050,1858
17387,12361919,16652,17950
17388,12361921,4040,1320
17389,12361922,7238,298
17390,12361923,1386,4862
17391,12361924,8482,2018
17392,12361925,6796,1116
17393,12361926,794,8580
17394,12361927,1506,4830
17395,12361928,3888,944
17396,12361929,664,5880
17397,12366016,432,1606
17398,12366022,1594,400
17399,12366023,646,4014
17400,12366025,120,4232
17401,12366026,80,1836
17402,12366028,704,2334
17403,12366029,134,1186
17404,12366030,492,2392
17405,12366182,196,4602
17406,12366187,1984,3142
17407,12366196,724,4132
17408,12366199,3666,3858
17409,12366202,1364,120
17410,12366204,476,614
17411,12366206,3862,8180
17412,12366208,748,6740
17413,12366210,710,9580
17414,12366212,218,1662
17415,12366214,5576,5882
17416,12366216,904,1478
17417,12368841,134,206
17418,12368842,818,88
17419,12368843,474,52
17420,12368844,80,460
17421,12368845,484,394
17422,12368846,94,12
17423,12368847,428,234
17424,12368848,68,448
17425,12368849,128,452
17426,12368850,512,72
17427,12369610,450,164
17428,12369611,108,46
17429,12369612,290,710
17430,12369613,44,66
17431,12369614,58,276
17432,12369615,600,56
17433,12369616,674,26
17434,12369617,20,278
17435,12369618,120,490
17436,12369619,360,116
17437,12370173,2,4
17438,12370190,18,64
17439,12370191,64,6
17440,12370192,28,58
17441,12370193,18,14
17442,12370194,4,52
17443,12370227,94,20
17444,12370387,22,6
17445,12370396,16,22
17446,12370409,34,4
17447,12370434,2,0
17448,12370440,0,0
17449,12370441,0,2
17450,12370442,14,0
17451,12370469,8,0
17452,12370472,2,16
17453,12370517,6,40
17454,12370519,6,2
17455,12370521,12,10
17456,12370522,10,12
17457,12370523,6,10
17458,12370526,16,6
17459,12370532,20,18
17460,12370534,0,0
17461,12370535,0,8
17462,12370536,2,0
17463,12370537,0,0
17464,12370546,2,6
17465,12370566,16,2
17466,12370569,14,6
17467,12370570,0,2
17468,12370572,0,4
17469,12370574,44,16
17470,12370575,48,12
17471,12370579,4,24
17472,12370580,4,24
17473,12370645,16,2
17474,12370651,4,4
17475,12370653,28,4
17476,12370657,12,14
17477,12370659,12,4
17478,12370664,4,0
17479,12370668,26,6
17480,12370670,12,0
17481,12370673,0,36
17482,12370674,20,2
17483,12370675,18,10
17484,12370677,18,2
17485,12370680,14,8
17486,12370681,30,20
17487,12370682,24,6
17488,12370689,190,26
17489,12370772,266,4
17490,12370923,32,24
17491,12370942,186,86
17492,12370944,2,0
17493,12370945,2,14
17494,12370946,34,22
17495,12370947,12,4
17496,12370948,2,2
17497,12370949,4,4
17498,12370950,28,26
17499,12370951,20,32
17500,12370952,0,2
17501,12370953,8,28
17502,12370954,12,34
17503,12370955,8,10
17504,12370956,16,20
17505,12370957,4,0
17506,12370958,0,6
17507,12370960,6,0
17508,12370961,0,6
17509,12370962,16,6
17510,12370963,2,0
17511,12370964,2,0
17512,12370965,6,2
17513,12370966,10,0
17514,12370967,18,6
17515,12370968,10,2
17516,12370969,0,6
17517,12370970,4,4
17518,12370971,2,0
17519,12370972,6,2
17520,12370973,0,2
17521,12370974,0,6
17522,12370975,8,2
17523,12371020,38,50
17524,12371033,2,2
17525,12371034,2,2
17526,12371035,2,14
17527,12371036,6,4
17528,12371037,8,0
17529,12371038,0,14
17530,12371039,10,0
17531,12371040,0,2
17532,12371080,142,90
17533,12371224,0,48
17534,12371225,4,8
17535,12371226,48,10
17536,12371227,46,10
17537,12371228,40,56
17538,12371229,0,22
17539,12371230,140,30
17540,12371231,62,60
17541,12371232,24,30
17542,12371233,14,20
17543,12371234,108,34
17544,12371235,18,20
17545,12371236,420,370
17546,12371255,0,0
17547,12371256,4,0
17548,12371257,0,2
17549,12371258,0,0
17550,12371259,0,0
17551,12371260,2,0
17552,12371261,0,0
17553,12371262,2,0
17554,12371263,2,0
17555,12371264,0,0
17556,12371265,4,2
17557,12371266,0,0
17558,12371267,0,2
17559,12371268,0,0
17560,12371269,0,0
17561,12371270,0,0
17562,12371271,0,4
17563,12371272,6,0
17564,12371273,0,0
17565,12371274,4,6
17566,12371275,0,0
17567,12371276,0,0
17568,12371277,0,0
17569,12371278,0,0
17570,12371279,0,0
17571,12371280,0,0
17572,12371281,0,0
17573,12371282,0,0
17574,12371283,0,0
17575,12371284,4,0
17576,12371285,0,0
17577,12371286,2,0
17578,12371564,242,18
17579,12371565,6,32
17580,12371566,18,124
17581,12371570,28,106
17582,12371571,0,2
17583,12371573,48,26
17584,12371575,118,18
17585,12371671,4,20
17586,12371672,2,0
17587,12371674,4,0
17588,12371675,0,0
17589,12371679,32,28
17590,12371680,14,18
17591,12371681,30,38
17592,12371682,0,40
17593,12371695,0,0
17594,12371698,0,2
17595,12371701,0,0
17596,12371860,14,2
17597,12371861,6,12
17598,12371921,16,20
17599,12371922,52,14
17600,12371923,48,6
17601,12371924,26,18
17602,12371925,104,22
17603,12371926,14,0
17604,12371927,24,30
17605,12371928,20,28
17606,12371929,54,110
17607,12371931,50,42
17608,12371934,160,70
17609,12371935,14,12
17610,12371936,26,14
17611,12371939,122,2
17612,12371940,30,40
17613,12371941,24,22
17614,12371970,18,80
17615,12371971,56,148
17616,12371972,8,30
17617,12371973,54,140
17618,12371978,72,22
17619,12371979,70,28
17620,12371980,30,16
17621,12371981,18,8
17622,12371982,22,72
17623,12371983,80,136
17624,12372057,2,2
17625,12372058,4,0
17626,12372137,14,4
17627,12372144,0,0
17628,12372145,0,0
17629,12372153,0,0
17630,12372229,20,2
17631,12372230,10,0
17632,12372239,0,0
17633,12372240,0,0
17634,12372241,0,0
17635,12372262,0,0
17636,12372266,8,6
17637,12372310,0,4
17638,12372320,6,2
17639,12372377,2,0
17640,12372378,2,0
17641,12372400,8,2
17642,12372409,0,2
17643,12372426,0,0
17644,12372524,0,2
17645,12372585,60,32
17646,12372612,2,10
17647,12372719,0,4
17648,12372727,0,10
17649,12372728,12,0
17650,12372743,0,2
17651,12372746,32,168
17652,12372763,4,2
17653,12372839,0,4
17654,12372904,6,2
17655,12372905,22,42
17656,12372906,40,14
17657,12372907,6,16
17658,12372908,8,0
17659,12372909,6,2
17660,12372910,4,6
17661,12372963,8,8
17662,12372965,8,4
17663,12372966,2,16
17664,12372967,32,12
17665,12372968,22,6
17666,12372969,0,2
17667,12372970,4,10
17668,12372971,16,2
17669,12372972,20,0
17670,12372973,12,0
17671,12372974,16,2
17672,12372975,20,12
17673,12372976,2,72
17674,12372978,22,18
17675,12372979,76,10
17676,12372981,16,14
17677,12372982,34,4
17678,12372983,8,30
17679,12372985,18,6
17680,12372986,4,54
17681,12372987,58,0
17682,12372988,0,4
17683,12372989,16,24
17684,12372990,20,4
17685,12372991,42,8
17686,12372992,22,4
17687,12372993,4,16
17688,12372994,34,6
17689,12372995,32,6
17690,12372996,2,32
17691,12372997,12,116
17692,12372998,44,4
17693,12372999,2,36
17694,12373000,72,6
17695,12373001,14,4
17696,12373002,0,0
17697,12373003,6,2
17698,12373004,10,32
17699,12373005,6,12
17700,12373006,28,28
17701,12373007,12,46
17702,12373008,36,32
17703,12373009,6,68
17704,12373010,8,50
17705,12373011,60,76
17706,12373013,198,264
17707,12373014,288,98
17708,12373015,44,808
17709,12373016,606,0
17710,12373017,16,180
17711,12373018,82,60
17712,12373021,0,12
17713,12373022,6,2
17714,12373023,2,18
17715,12373025,20,18
17716,12373027,16,8
17717,12373028,18,2
17718,12373030,12,6
17719,12373032,20,26
17720,12373033,78,14
17721,12373034,28,2
17722,12373035,88,8
17723,12373036,12,54
17724,12373044,28,50
17725,12373045,2,12
17726,12373046,18,6
17727,12373047,4,56
17728,12373049,0,2
17729,12373050,26,2
17730,12373051,62,10
17731,12373053,12,22
17732,12373072,2,16
17733,12373073,14,0
17734,12373075,10,4
17735,12373076,24,0
17736,12373077,10,42
17737,12373078,4,6
17738,12373079,28,12
17739,12373085,0,30
17740,12373089,14,6
17741,12373090,2,16
17742,12373092,16,24
17743,12373093,18,0
17744,12373110,4,0
17745,12373111,8,4
17746,12373112,8,14
17747,12373113,16,6
17748,12373115,48,8
17749,12373117,16,2
17750,12373119,108,8
17751,12373120,2,10
17752,12373121,2,42
17753,12373122,8,26
17754,12373123,12,0
17755,12373124,18,0
17756,12373126,10,0
17757,12373127,4,0
17758,12373129,12,10
17759,12373130,74,2
17760,12373132,82,0
17761,12373133,2,2
17762,12373134,10,54
17763,12373136,0,0
17764,12373139,4,4
17765,12373140,0,4
17766,12373141,4,6
17767,12373142,0,0
17768,12373143,0,2
17769,12373144,4,2
17770,12373145,2,12
17771,12373146,12,8
17772,12373147,18,2
17773,12373148,128,18
17774,12373152,6,0
17775,12373155,10,30
17776,12373156,0,8
17777,12373157,2,12
17778,12373158,2,2
17779,12373164,8,12
17780,12373165,10,0
17781,12373168,28,16
17782,12373169,18,0
17783,12373187,58,40
17784,12373188,174,16
17785,12373190,98,38
17786,12373191,0,84
17787,12373192,58,118
17788,12373194,0,22
17789,12373195,4,2
17790,12373196,20,28
17791,12373197,30,2
17792,12373198,4,80
17793,12373199,48,0
17794,12373205,4,0
17795,12373206,12,0
17796,12373207,8,10
17797,12373232,0,8
17798,12373233,2,4
17799,12373234,48,14
17800,12373235,2,56
17801,12373237,62,8
17802,12373238,26,2
17803,12373239,10,78
17804,12373241,48,50
17805,12373242,24,8
17806,12373243,6,0
17807,12373246,138,16
17808,12373248,72,32
17809,12373249,8,70
17810,12373252,58,10
17811,12373254,8,10
17812,12373255,58,34
17813,12373256,18,10
17814,12373257,6,26
17815,12373258,52,30
17816,12373259,40,8
17817,12373260,10,8
17818,12373263,2,16
17819,12373264,4,4
17820,12373265,0,4
17821,12373266,4,0
17822,12373269,0,0
17823,12373270,8,40
17824,12373271,4,2
17825,12373272,4,66
17826,12373273,10,0
17827,12373274,0,2
17828,12373275,102,10
17829,12373278,0,0
17830,12373301,0,0
17831,12373311,0,0
17832,12373316,2,12
17833,12373324,0,4
17834,12373325,0,14
17835,12373326,32,2
17836,12373327,4,6
17837,12373352,14,8
17838,12373356,20,8
17839,12373362,44,16
17840,12373363,52,2
17841,12373364,76,14
17842,12373409,10,0
17843,12373473,0,4
17844,12373481,6,8
17845,12373483,12,0
17846,12373484,0,8
17847,12373488,2,0
17848,12373489,8,36
17849,12373490,14,52
17850,12373491,2,4
17851,12373492,8,34
17852,12373493,0,0
17853,12373494,0,0
17854,12373496,4,8
17855,12373500,2,22
17856,12373510,22,10
17857,12373511,26,2
17858,12373584,4,0
17859,12373585,16,10
17860,12373586,8,0
17861,12373587,8,4
17862,12373588,28,6
17863,12373589,22,12
17864,12373590,6,18
17865,12373670,0,10
17866,12373671,2,0
17867,12373672,24,0
17868,12373673,32,6
17869,12373674,8,20
17870,12373675,4,12
17871,12373676,12,8
17872,12373677,8,0
17873,12373678,72,20
17874,12373680,26,12
17875,12373730,82,62
17876,12373731,36,178
17877,12373732,320,96
17878,12373733,22,312
17879,12373734,134,50
17880,12373735,80,20
17881,12373739,10,26
17882,12373767,4,4
17883,12373768,8,0
17884,12373769,2,8
17885,12373770,20,12
